Episode,Kick_Speed,friction,variance_friction,Rewards,Stop_Distance
3188,42.53,0.7,0.3,-28.3,4.79
3190,33.78,0.7,0.3,-26.72,4.88
3191,41.38,0.7,0.3,-25.51,4.95
3192,44.18,0.7,0.3,-28.77,4.77
3193,31.66,0.7,0.3,-29.54,4.73
3194,46.12,0.7,0.3,-25.51,4.95
3199,46.92,0.7,0.3,-26.82,4.88
3201,50.72,0.7,0.3,-27.3,4.85
3203,46.11,0.7,0.3,-28.28,4.79
3207,30.81,0.7,0.3,-25.07,4.98
3208,39.58,0.7,0.3,-28.47,4.78
3209,44.16,0.7,0.3,-25.13,4.98
3211,32.96,0.7,0.3,-26.58,4.89
3214,31.08,0.7,0.3,-27.46,4.84
3217,46.13,0.7,0.3,-25.65,4.95
3224,47.74,0.7,0.3,-25.91,4.93
3225,38.17,0.7,0.3,-27.63,4.83
3228,49.97,0.7,0.3,0.0,5.0
3229,37.0,0.7,0.3,-27.52,4.84
3232,38.2,0.7,0.3,-25.94,4.93
3234,52.24,0.7,0.3,-27.64,4.83
3238,36.59,0.7,0.3,-27.26,4.85
3239,36.64,0.7,0.3,-27.13,4.86
3240,31.09,0.7,0.3,-28.28,4.79
3241,30.6,0.7,0.3,-25.36,4.96
3244,45.5,0.7,0.3,-24.9,4.99
3245,32.15,0.7,0.3,-28.23,4.8
3248,40.82,0.7,0.3,-26.77,4.88
3249,41.45,0.7,0.3,-27.13,4.86
3250,42.26,0.7,0.3,-25.72,4.94
3251,33.25,0.7,0.3,-27.97,4.81
3253,57.26,0.7,0.3,-30.51,4.67
3254,44.22,0.7,0.3,-28.17,4.8
3256,47.17,0.7,0.3,-28.13,4.8
3257,54.02,0.7,0.3,0.0,5.0
3258,48.3,0.7,0.3,-24.93,4.99
3260,48.16,0.7,0.3,-26.21,4.91
3261,48.82,0.7,0.3,-26.94,4.87
3262,67.43,0.7,0.3,-24.9,4.99
3263,41.98,0.7,0.3,-27.36,4.84
3264,30.45,0.7,0.3,-25.52,4.95
3265,36.6,0.7,0.3,-42.9,4.14
3268,44.83,0.7,0.3,-32.62,4.57
3269,41.97,0.7,0.3,-38.81,4.3
3271,54.1,0.7,0.3,-44.58,4.08
3272,48.81,0.7,0.3,-35.96,4.42
3273,40.12,0.7,0.3,-42.66,4.15
3274,58.52,0.7,0.3,-40.07,4.25
3275,38.46,0.7,0.3,-39.03,4.29
3277,42.96,0.7,0.3,-39.78,4.26
3278,50.58,0.7,0.3,-40.34,4.24
3280,39.64,0.7,0.3,-43.17,4.13
3281,32.76,0.7,0.3,-39.61,4.27
3282,47.66,0.7,0.3,-38.9,4.3
3283,31.15,0.7,0.3,-37.89,4.34
3284,43.84,0.7,0.3,-39.26,4.28
3285,53.81,0.7,0.3,-37.76,4.34
3286,36.59,0.7,0.3,-39.95,4.25
3287,41.64,0.7,0.3,-38.04,4.33
3288,40.65,0.7,0.3,-46.46,4.02
3289,35.7,0.7,0.3,-41.33,4.2
3290,34.89,0.7,0.3,-43.03,4.14
3292,39.76,0.7,0.3,-41.15,4.21
3293,48.47,0.7,0.3,-50.99,3.87
3294,34.07,0.7,0.3,-53.81,3.79
3295,58.88,0.7,0.3,-52.38,3.83
3296,36.28,0.7,0.3,-46.46,4.02
3297,46.75,0.7,0.3,-50.72,3.88
3298,48.15,0.7,0.3,-54.85,3.76
3299,42.33,0.7,0.3,-56.04,3.73
3300,42.08,0.7,0.3,-48.85,3.94
