Episode,Kick_Speed,friction,variance_friction,Rewards,Stop_Distance
206,34.01,0.7,0.3,-60.26,34.86
207,29.49,0.7,0.3,0,6.56
208,41.99,0.7,0.3,-68.99,41.17
209,49.23,0.7,0.3,-216.02,65.37
210,40.31,0.7,0.3,-61.02,40.14
211,23.12,0.7,0.3,0,6.74
212,32.87,0.7,0.3,-53.85,33.92
213,37.2,0.7,0.3,-80.3,37.58
214,27.65,0.7,0.3,0,6.7
215,50.01,0.7,0.3,-177.59,62.33
216,24.25,0.7,0.3,0,6.77
217,6.88,0.7,0.3,0,6.79
218,50.98,0.7,0.3,-168.09,61.54
219,47.49,0.7,0.3,-116.71,46.67
220,27.78,0.7,0.3,0,6.65
221,35.37,0.7,0.3,-69.19,36.11
222,40.3,0.7,0.3,-99.61,39.95
223,36.93,0.7,0.3,-76.38,37.07
224,46.17,0.7,0.3,-107.82,45.72
225,40.92,0.7,0.3,-63.08,40.41
226,42.41,0.7,0.3,-71.86,41.53
227,55.08,0.7,0.3,-166.83,56.39
228,43.29,0.7,0.3,-80.2,42.56
229,18.08,0.7,0.3,0,6.77
230,55.63,0.7,0.3,-149.27,54.82
231,52.89,0.7,0.3,-155.91,60.51
232,34.9,0.7,0.3,-64.09,35.4
233,37.08,0.7,0.3,-78.39,37.33
234,49.87,0.7,0.3,-200.84,64.19
235,47.04,0.7,0.3,-115.64,46.56
236,66.46,0.7,0.3,-57.87,34.51
237,40.9,0.7,0.3,-63.08,40.41
238,53.32,0.7,0.3,-207.83,59.83
239,43.01,0.7,0.3,-77.28,42.21
240,36.23,0.7,0.3,-72.24,36.52
241,34.34,0.7,0.3,-61.17,34.99
242,46.78,0.7,0.3,-112.51,46.23
243,55.13,0.7,0.3,-165.62,56.28
244,41.79,0.7,0.3,-68.33,41.09
245,40.83,0.7,0.3,-62.81,40.37
246,49.02,0.7,0.3,-215.34,65.31
247,29.36,0.7,0.3,0,6.76
248,22.59,0.7,0.3,0,6.71
249,47.06,0.7,0.3,-106.92,45.62
250,48.18,0.7,0.3,-123.43,47.37
251,44.13,0.7,0.3,-87.36,43.41
252,32.42,0.7,0.3,-50.11,33.35
253,19.68,0.7,0.3,0,6.73
254,38.81,0.7,0.3,-88.49,38.61
255,28.04,0.7,0.3,0,6.71
256,36.59,0.7,0.3,-75.91,37.01
257,46.58,0.7,0.3,-113.36,46.32
258,35.55,0.7,0.3,-70.33,36.26
259,46.61,0.7,0.3,-111.48,46.12
260,45.11,0.7,0.3,-93.02,44.07
261,30.41,0.7,0.3,-38.76,31.53
262,29.21,0.7,0.3,0,6.78
263,31.68,0.7,0.3,-47.35,32.92
264,35.87,0.7,0.3,-71.36,36.4
265,31.15,0.7,0.3,-43.06,32.24
266,33.3,0.7,0.3,-55.92,34.23
267,31.73,0.7,0.3,-46.83,32.84
268,23.25,0.7,0.3,0,6.77
269,28.82,0.7,0.3,0,6.8
270,46.84,0.7,0.3,-112.02,46.17
271,47.84,0.7,0.3,-113.88,46.37
272,30.49,0.7,0.3,-39.73,31.69
273,26.14,0.7,0.3,0,6.76
274,37.27,0.7,0.3,-78.48,37.34
275,50.6,0.7,0.3,-192.61,63.54
276,28.93,0.7,0.3,0,6.62
277,55.58,0.7,0.3,-149.22,54.82
278,32.47,0.7,0.3,-50.2,33.36
279,51.91,0.7,0.3,-174.35,62.06
280,23.46,0.7,0.3,0,6.78
281,41.41,0.7,0.3,-66.47,40.85
282,32.01,0.7,0.3,-49.1,33.19
283,46.05,0.7,0.3,-109.18,45.87
284,20.43,0.7,0.3,0,6.54
285,58.68,0.7,0.3,-103.33,50.35
286,37.74,0.7,0.3,-82.76,37.89
287,35.75,0.7,0.3,-70.27,36.25
288,51.59,0.7,0.3,-162.94,61.11
