Episode,Kick_Speed,NN_start_speed,CRS_speed,location_of_patch,friction,Rewards,Stop_Distance
472,15.05,15.05,-0.0,48.44,0.28,-7.05,13.48
473,21.7,21.14,2.61,76.4,0.48,0,7.36
474,40.8,40.8,2.61,47.98,0.28,-52.91,28.88
475,20.11,20.11,2.61,59.21,0.39,-40.9,26.83
476,22.06,22.06,2.65,96.75,0.47,0,7.28
477,11.92,11.92,2.63,89.11,0.46,0,6.77
478,33.6,33.6,2.63,52.61,0.52,-32.13,30.38
479,29.89,29.89,2.63,5.21,0.63,-227.8,66.25
480,17.21,17.21,-0.0,77.9,0.44,-9.28,14.32
481,15.87,15.87,2.66,72.74,0.58,0,7.35
482,24.67,24.67,2.66,23.77,0.52,-161.54,55.92
483,43.45,43.45,0.0,78.59,0.44,-1.0,10.63
484,23.27,23.27,2.62,19.14,0.4,0,7.27
485,26.88,26.88,2.62,61.75,0.33,-53.08,28.91
486,9.85,9.85,2.61,61.39,0.37,0,7.34
487,17.42,17.42,2.65,4.72,0.38,0,7.36
488,29.41,28.74,2.64,96.07,0.51,0,7.32
489,34.19,34.19,2.64,29.67,0.57,-143.27,49.35
490,26.74,26.74,2.62,74.44,0.66,0,7.34
491,44.97,44.97,10.15,82.35,0.56,0,7.4
492,43.29,43.29,10.15,25.05,0.38,-57.12,29.55
493,25.67,25.67,2.65,75.29,0.56,0,7.23
494,23.41,23.41,2.61,9.9,0.61,0,7.28
495,29.75,29.75,2.31,85.44,0.53,0,9.37
496,34.57,34.57,2.31,50.01,0.74,-41.88,32.05
497,35.94,35.94,2.61,71.88,0.42,0,7.32
498,31.94,31.94,2.61,41.54,0.53,-68.47,36.01
499,41.78,41.78,2.61,26.12,0.25,-53.96,33.93
500,20.8,20.8,2.61,65.46,0.37,-20.95,22.8
501,19.84,19.84,2.62,68.35,0.47,0,7.27
502,26.95,26.95,2.62,92.4,0.45,0,6.74
503,19.34,19.34,2.62,93.01,0.48,0,6.79
504,13.86,13.49,2.62,32.88,0.43,0,7.24
505,7.85,7.85,2.62,84.25,0.69,0,7.31
506,8.77,8.77,2.65,12.38,0.36,0,7.29
507,16.45,16.45,2.62,22.16,0.31,0,7.3
508,30.52,30.52,2.62,89.72,0.37,0,6.65
509,32.8,32.8,2.62,16.71,0.32,-161.39,55.91
510,18.53,18.53,2.62,20.12,0.44,0,7.29
511,33.63,33.63,2.63,75.99,0.67,0,7.3
512,18.37,18.37,-0.0,77.36,0.42,-10.57,14.77
513,17.19,17.19,2.63,35.3,0.51,0,7.33
514,35.74,35.74,2.63,47.4,0.41,-97.92,39.75
515,11.29,11.29,2.66,31.79,0.47,0,7.3
516,8.04,8.04,2.62,33.07,0.58,0,7.31
517,35.63,35.63,2.62,4.4,0.66,-97.14,39.66
518,41.84,41.84,2.62,39.79,0.55,-48.65,28.18
519,41.92,41.92,2.62,70.09,0.5,-24.85,18.81
520,30.75,30.75,2.62,18.78,0.51,-200.8,59.26
521,34.49,34.49,2.61,95.18,0.54,0,7.32
522,34.16,34.16,2.61,49.37,0.24,-85.68,38.26
523,24.66,24.66,0.0,82.16,0.62,-3.12,11.77
524,36.11,36.11,0.0,2.68,0.56,-94.22,39.31
525,16.32,16.32,0.0,59.41,0.53,-38.08,26.31
526,28.79,28.79,0.0,54.72,0.61,-56.01,29.38
527,6.3,6.3,2.65,78.94,0.62,0,7.37
528,14.61,14.22,2.63,5.53,0.35,0,7.32
529,8.79,8.79,2.67,93.6,0.69,0,7.01
530,29.86,29.86,2.64,68.12,0.66,0,7.22
531,5.28,5.28,2.64,17.5,0.56,0,7.32
532,16.11,16.11,2.64,95.91,0.42,0,7.31
533,37.65,37.65,2.67,65.09,0.67,0,7.3
534,39.45,39.45,2.66,89.51,0.52,0,6.82
535,23.56,23.56,2.66,63.01,0.45,-27.8,24.29
536,10.42,10.42,2.62,10.5,0.68,0,7.3
537,42.47,42.47,2.62,53.38,0.51,-22.3,23.1
538,8.53,8.53,0.01,81.77,0.63,-3.56,11.98
539,10.37,10.37,2.61,35.72,0.57,0,7.32
540,37.73,37.73,2.61,13.55,0.81,-55.77,34.2
541,38.75,38.75,2.64,87.58,0.42,0,7.41
542,36.61,36.61,2.64,53.08,0.46,-70.37,36.27
543,10.73,10.73,2.63,14.21,0.65,0,7.31
544,28.98,28.98,2.67,97.49,0.53,0,7.33
545,42.15,42.15,2.67,9.78,0.45,-94.54,39.35
546,16.72,16.72,2.67,48.89,0.55,-44.71,32.5
547,8.84,8.84,2.65,50.93,0.46,0,7.31
548,14.14,14.14,2.63,54.37,0.13,0,7.32
549,6.74,6.74,2.61,33.92,0.58,0,7.37
550,37.81,37.81,2.67,89.79,0.54,0,6.87
551,25.77,25.77,2.67,26.63,0.55,-79.18,42.44
552,32.48,32.48,2.67,53.67,0.55,-59.94,29.99
553,5.92,5.92,2.62,45.65,0.65,0,7.34
554,10.1,10.1,2.64,5.87,0.32,0,7.35
555,22.15,22.15,2.64,76.87,0.6,0,7.22
556,17.89,17.42,2.6,96.63,0.6,0,7.35
557,9.3,9.3,2.6,77.95,0.17,-12.66,15.46
558,34.56,33.85,2.62,76.14,0.48,0,7.34
559,33.03,33.03,2.62,40.28,0.63,-106.9,45.62
560,9.4,9.4,-0.0,81.74,0.51,-3.77,12.08
561,29.26,29.26,-0.0,7.41,0.36,-222.16,65.83
562,32.06,32.06,2.61,86.35,0.57,0,7.36
563,22.78,22.78,2.61,55.52,0.33,-53.59,33.88
564,41.86,41.86,2.61,16.47,0.43,-77.03,37.16
565,33.7,33.7,0.0,77.66,0.37,-9.78,14.5
566,9.73,9.73,2.63,88.4,0.42,0,6.72
567,37.3,37.3,2.66,91.22,0.51,0,6.82
568,19.79,19.79,0.0,79.89,0.47,-6.47,13.26
569,23.43,23.43,0.0,70.86,0.39,-26.08,19.1
570,18.15,17.66,0.0,70.29,0.16,-15.46,21.47
571,20.61,20.61,2.66,20.15,0.4,0,7.35
572,31.97,31.97,0.01,80.98,0.58,-4.65,12.48
573,41.22,41.22,-0.0,83.05,0.37,-2.63,11.52
574,44.78,44.78,7.74,94.37,0.03,-450.1,0.48
575,26.04,25.42,7.74,47.52,0.42,-62.43,40.32
576,37.98,37.98,7.74,52.48,0.49,-50.63,33.43
577,5.94,5.94,2.61,41.46,0.39,0,7.36
578,31.91,31.91,2.61,8.62,0.48,-155.31,60.46
579,24.29,24.29,2.61,60.82,0.55,-34.02,25.55
580,34.06,33.36,2.61,72.54,0.63,0,7.29
581,16.41,16.41,2.64,64.57,0.7,0,7.34
582,43.21,43.21,2.62,90.5,0.6,0,6.94
583,31.55,31.55,2.62,90.04,0.39,0,6.65
584,9.94,9.94,-0.0,46.09,0.2,-7.18,13.54
585,38.93,38.93,-0.0,71.94,0.1,-28.46,19.65
586,26.32,26.32,-0.0,21.15,0.5,-187.63,58.17
587,25.31,25.31,-0.0,26.0,0.35,-150.16,54.9
588,12.61,12.61,2.63,19.12,0.33,0,7.33
589,29.1,29.1,2.63,56.02,0.5,-50.86,28.54
590,38.06,38.06,2.63,32.53,0.34,-99.01,39.88
591,26.65,26.65,2.63,50.14,0.35,-82.48,37.86
592,38.6,38.6,2.63,59.99,0.27,-50.98,28.57
593,24.51,24.51,2.62,88.31,0.65,0,6.98
594,20.67,20.67,-0.0,83.32,0.12,-0.39,10.25
595,44.96,44.96,-0.0,41.16,0.4,-12.4,20.67
596,44.46,44.46,9.3,85.83,0.76,0,6.86
597,25.72,25.72,2.64,85.54,0.59,0,7.33
598,20.0,20.0,2.67,66.5,0.67,0,7.3
599,11.52,11.52,2.6,55.9,0.44,0,7.3
600,7.68,7.68,2.6,27.1,0.64,0,7.34
601,33.01,33.01,2.6,38.85,0.46,-116.79,46.68
602,13.24,13.24,2.6,86.34,0.5,0,7.32
603,30.22,30.22,2.6,39.62,0.38,-106.95,45.63
604,43.07,43.07,2.65,95.78,0.48,0,7.36
605,10.12,10.12,2.62,51.56,0.67,0,7.31
606,37.51,37.51,2.63,91.42,0.76,0,7.05
607,26.71,26.71,2.63,25.71,0.47,-152.85,55.14
608,32.48,32.48,2.65,77.63,0.68,0,7.33
609,11.82,11.82,2.65,72.42,0.49,-21.74,18.04
610,32.37,32.37,2.65,23.85,0.54,-136.8,53.66
611,35.52,35.52,2.62,99.72,0.73,0,7.33
612,17.47,17.47,2.63,97.69,0.45,0,7.29
613,43.44,43.44,2.63,26.03,0.57,-58.5,29.77
614,44.34,44.34,2.63,30.91,0.59,-42.04,27.03
615,18.23,17.74,2.61,3.52,0.53,0,7.29
616,30.93,30.93,2.49,87.03,0.4,0,8.05
617,28.96,28.96,2.56,84.81,0.37,0,9.71
618,22.05,22.05,2.65,12.02,0.16,0,7.3
619,32.41,32.41,2.66,80.86,0.71,0,7.32
620,35.76,35.76,2.66,61.85,0.58,-30.66,24.88
621,14.34,14.34,2.6,85.36,0.52,0,7.32
622,39.78,39.78,2.62,92.01,0.52,0,6.82
623,20.25,20.25,2.62,51.91,0.55,-33.49,30.62
624,24.81,24.81,2.62,49.67,0.61,-42.17,32.09
625,7.86,7.66,2.61,93.21,0.6,0,6.92
626,10.61,10.61,2.63,90.74,0.6,0,6.93
627,10.22,10.22,2.64,11.37,0.61,0,7.37
628,26.3,26.3,2.64,38.13,0.32,-114.51,46.44
629,22.13,22.13,2.64,11.08,0.77,0,7.34
630,17.63,17.63,2.66,94.71,0.51,0,6.83
631,32.68,32.68,2.66,67.11,0.27,-27.84,24.3
632,7.42,7.42,2.65,53.66,0.35,0,7.35
633,42.77,42.0,2.65,28.28,0.49,-52.46,28.81
634,13.26,13.26,2.66,50.95,0.43,0,7.31
635,10.53,10.53,2.63,63.55,0.46,0,7.27
636,16.9,16.9,2.63,70.6,0.38,-26.45,19.19
637,18.51,18.02,2.63,60.88,0.57,-33.71,25.49
638,6.13,6.13,2.63,68.05,0.51,0,7.33
639,13.72,13.72,2.62,91.99,0.56,0,6.9
640,30.25,30.25,2.62,35.88,0.51,-136.1,48.65
641,33.65,33.65,2.62,62.28,0.4,-30.62,24.87
642,9.04,9.04,2.66,36.2,0.54,0,7.34
643,37.71,37.71,2.66,51.05,0.61,-60.25,34.86
644,34.36,34.36,-0.0,80.43,0.48,-5.64,12.91
645,24.27,24.27,-0.0,51.08,0.5,-38.34,31.46
646,21.13,21.13,-0.0,56.37,0.14,-47.33,32.92
647,40.57,40.57,-0.0,34.26,0.63,-59.14,34.7
648,9.22,9.22,2.66,41.87,0.31,0,7.37
649,9.88,9.88,2.65,51.11,0.63,0,7.37
650,31.67,31.67,2.65,52.67,0.6,-32.86,30.51
651,40.27,40.27,2.66,75.53,0.5,0,7.35
652,35.56,35.56,2.61,89.25,0.61,0,6.94
653,36.96,36.96,0.0,83.78,0.39,-0.79,10.5
654,7.8,7.8,2.66,52.61,0.44,0,7.23
655,44.3,44.3,2.66,64.3,0.48,-11.46,15.07
656,44.49,44.49,-0.01,73.53,0.47,-1.88,11.12
657,14.99,14.99,2.61,1.85,0.52,0,7.25
658,7.65,7.65,0.0,87.77,0.44,-0.27,10.18
659,19.2,18.69,2.65,32.26,0.65,0,7.3
660,38.0,38.0,2.65,6.37,0.57,-50.47,33.41
661,43.38,43.38,2.65,17.08,0.3,-46.56,32.8
662,8.49,8.49,0.01,83.34,0.56,-1.46,10.89
663,5.28,5.28,2.61,36.68,0.68,0,7.32
664,34.67,34.67,2.61,41.05,0.35,-92.82,44.05
665,20.1,19.57,2.66,31.11,0.37,0,7.34
666,14.57,14.57,2.64,4.35,0.43,0,7.33
667,38.88,38.88,2.64,6.99,0.53,-37.53,31.32
668,18.59,18.1,2.64,65.8,0.25,-34.89,25.71
669,23.53,23.53,2.61,8.81,0.27,0,7.33
670,19.61,19.61,2.61,54.36,0.68,-58.16,29.71
671,25.89,25.89,2.64,62.32,0.54,0,7.29
672,28.33,28.33,2.66,92.33,0.44,0,6.72
673,20.03,20.03,2.67,5.62,0.48,0,7.29
674,7.78,7.78,2.66,93.23,0.39,0,6.67
675,38.63,38.63,2.67,73.29,0.63,0,7.33
676,43.32,43.32,2.67,17.85,0.48,-51.7,33.59
677,37.27,37.27,2.6,97.17,0.64,0,7.31
678,19.07,19.07,2.6,59.66,0.42,-38.46,26.38
679,14.88,14.88,2.67,7.61,0.89,0,7.27
680,41.42,40.66,2.67,72.01,0.81,-25.07,18.86
681,24.78,24.78,2.61,13.35,0.89,0,7.33
682,11.91,11.91,2.63,16.19,0.57,0,7.36
683,23.79,23.79,2.63,44.08,0.33,-80.83,42.64
684,13.59,13.59,2.62,99.49,0.8,0,7.33
685,21.6,21.6,2.62,33.42,0.88,-61.6,40.21
686,30.45,30.45,0.0,80.21,0.42,-6.02,13.07
687,26.71,26.71,0.0,61.2,0.51,-33.64,25.47
688,11.02,11.02,0.01,81.97,0.55,-3.37,11.89
689,41.46,41.46,0.01,72.47,0.29,-21.07,17.86
690,29.4,29.4,0.01,34.9,0.6,-146.6,49.67
691,21.73,21.73,0.01,49.22,0.37,-91.4,38.97
692,15.21,14.8,2.6,75.19,0.5,0,7.37
693,24.75,24.75,2.6,26.17,0.43,-144.83,54.41
694,20.43,20.43,2.61,30.88,0.59,0,7.32
695,41.47,41.47,2.61,36.29,0.27,-33.08,30.55
696,16.2,16.2,2.61,52.97,0.4,-67.36,35.86
697,44.92,44.92,2.61,43.83,0.72,-17.56,21.99
698,8.61,8.61,2.65,18.26,0.35,0,7.33
699,14.29,14.29,2.63,38.63,0.37,0,7.32
700,23.33,23.33,2.63,69.34,0.33,-10.18,20.05
701,15.21,15.21,2.67,18.57,0.43,0,7.36
702,43.69,43.69,2.67,13.25,0.07,-44.33,32.44
703,34.07,34.07,2.67,41.95,0.5,-66.45,35.73
704,33.38,33.38,2.67,21.09,0.61,-132.28,53.23
705,20.33,20.33,2.63,30.7,0.48,0,7.3
706,13.37,13.37,2.67,10.67,0.1,0,7.28
707,18.59,18.59,2.61,68.98,0.62,0,7.32
708,26.62,26.62,2.61,53.01,0.5,-31.13,30.2
709,20.86,20.86,2.61,32.89,0.31,-97.16,39.66
710,5.06,5.06,2.7,90.17,0.2,0,6.81
711,26.4,25.77,2.7,40.6,0.74,-72.43,36.55
712,14.81,14.81,0.0,84.32,0.54,-0.38,10.24
713,26.15,26.15,2.64,52.91,0.72,0,7.34
714,38.2,38.2,2.62,89.59,0.39,0,6.69
715,13.17,12.81,2.64,74.54,0.65,0,7.3
716,6.07,5.81,2.67,50.43,0.5,0,7.36
717,10.45,10.45,2.66,95.88,0.6,0,7.3
718,25.79,25.79,2.66,19.72,0.36,-194.33,58.73
719,28.38,28.38,2.66,29.64,0.48,-72.78,41.65
720,22.85,22.85,2.66,44.56,0.4,-77.37,42.22
721,27.95,27.95,2.67,3.64,0.66,0,7.36
722,32.63,32.63,2.67,48.55,0.69,-45.52,32.63
723,9.24,9.24,2.64,25.06,0.3,0,7.34
724,23.34,23.34,2.61,71.17,0.53,0,7.36
725,14.17,14.17,2.61,5.73,0.3,0,7.32
726,9.82,9.82,2.64,42.97,0.42,0,7.34
727,34.55,34.55,2.61,91.11,0.6,0,6.93
728,8.0,7.75,2.63,32.44,0.63,0,7.32
729,38.99,38.99,2.63,73.61,0.4,-18.17,17.09
730,27.78,27.78,2.61,21.29,0.48,0,7.31
731,37.86,37.86,2.61,46.56,0.71,-70.64,36.3
732,14.31,13.92,2.62,13.36,0.51,0,7.35
733,39.96,39.96,2.62,31.19,0.26,-73.94,36.75
734,21.52,21.52,2.62,69.37,0.38,-10.25,20.07
735,9.97,9.97,2.66,69.54,0.58,0,7.36
736,14.55,14.55,0.0,83.57,0.31,-1.36,10.83
737,23.49,23.49,-0.0,80.9,0.62,-4.99,12.63
738,6.65,6.42,2.66,36.63,0.28,0,7.35
739,23.57,23.57,2.61,83.54,0.73,0,7.3
740,5.61,5.61,2.66,82.49,0.3,0,7.35
741,40.18,40.18,2.64,93.14,0.5,0,6.82
742,27.86,27.86,0.0,79.85,0.57,-6.49,13.26
743,24.46,24.46,0.0,27.21,0.56,-148.91,54.79
744,14.29,14.29,2.63,42.66,0.39,0,7.3
745,21.78,21.78,2.63,51.82,0.26,-69.89,36.2
746,11.59,11.59,2.61,76.02,0.44,0,7.32
747,15.86,15.86,2.65,8.47,0.57,0,7.35
748,26.67,26.67,2.65,59.38,0.52,-39.02,26.49
749,40.21,40.21,2.65,57.65,0.4,-40.52,26.76
750,44.06,43.29,6.5,96.48,0.57,0,8.19
751,43.27,43.27,6.5,42.67,0.48,-30.72,24.89
752,18.09,18.09,2.64,97.22,0.67,0,7.37
753,43.29,43.29,2.64,43.92,0.71,-29.53,24.65
754,43.08,43.08,2.64,60.78,0.67,-27.39,19.41
755,42.93,42.16,2.64,68.8,0.3,-11.62,15.12
756,36.54,36.54,2.64,36.01,0.77,-85.32,43.17
757,28.66,28.66,2.64,54.59,0.47,-56.69,29.48
758,8.9,8.9,2.63,29.99,0.52,0,7.35
759,10.94,10.94,2.64,6.93,0.6,0,7.28
760,27.1,27.1,2.64,11.22,0.5,-200.59,64.17
761,20.56,20.56,2.66,61.3,0.6,0,7.29
762,34.08,34.08,2.66,49.45,0.36,-88.46,38.61
763,21.93,21.93,2.66,50.45,0.44,-82.33,37.84
764,30.29,30.29,-0.0,81.65,0.39,-5.06,12.66
765,29.01,29.01,-0.0,42.14,0.6,-67.08,35.82
766,36.08,36.08,-0.0,33.15,0.4,-90.28,43.76
767,17.27,17.27,2.61,29.0,0.65,0,7.31
768,16.14,16.14,2.64,69.01,0.5,0,7.34
769,43.65,43.65,2.64,13.15,0.51,-57.04,34.39
770,31.46,31.46,2.64,13.87,0.53,-200.66,59.25
771,19.79,19.79,2.64,52.59,0.51,-33.25,30.58
772,18.85,18.85,2.63,71.75,0.48,0,7.34
773,12.87,12.87,2.6,24.56,0.53,0,7.33
774,8.06,8.06,2.64,74.45,0.46,0,7.35
775,33.63,33.63,2.64,35.45,0.67,-132.25,48.27
776,10.35,10.07,2.63,26.32,0.5,0,7.36
777,28.6,28.6,2.63,61.19,0.45,-32.78,25.3
778,22.25,22.25,2.63,22.18,0.45,0,7.33
779,32.2,32.2,2.6,93.01,0.39,0,6.64
780,44.99,44.99,2.6,24.12,0.19,-37.76,26.25
781,38.83,38.83,2.67,98.88,0.57,0,7.35
782,33.01,33.01,2.67,5.66,0.54,-161.95,61.03
783,12.78,12.78,-0.0,81.05,0.53,-4.8,12.55
784,19.59,19.59,-0.0,62.15,0.5,-30.8,24.91
785,38.87,38.87,-0.0,28.43,0.62,-67.6,40.99
786,20.88,20.88,2.64,31.94,0.45,0,7.36
787,41.28,41.28,2.64,44.28,0.53,-49.88,28.38
788,30.22,30.22,0.0,83.58,0.52,-1.12,10.7
789,39.7,38.95,0.0,11.37,0.61,-92.05,43.96
790,29.62,29.62,0.0,16.88,0.51,-105.31,45.45
791,42.31,42.31,0.0,68.95,0.34,-18.7,17.23
792,31.38,31.38,0.0,13.39,0.47,-152.56,60.22
793,39.54,39.54,0.0,59.22,0.69,-51.1,28.59
794,5.36,5.36,2.62,54.39,0.58,0,7.29
795,38.59,38.59,2.62,69.77,0.45,-28.53,19.67
796,28.43,28.43,-0.0,80.88,0.51,-4.81,12.55
797,22.65,22.65,-0.0,32.34,0.43,-105.95,50.62
798,44.24,43.47,3.98,3.25,0.89,0,7.41
799,33.15,33.15,2.6,90.37,0.43,0,6.74
800,6.24,6.24,2.66,28.91,0.51,0,7.34
801,8.5,8.5,2.48,84.89,0.44,0,9.74
802,5.49,5.49,2.63,51.57,0.62,0,7.26
803,43.65,43.65,2.63,91.35,0.73,0,7.02
804,12.3,12.3,0.01,77.38,0.36,-10.42,14.72
805,7.78,7.78,2.66,6.25,0.72,0,7.26
806,35.52,35.52,2.66,52.79,0.36,-66.18,35.69
807,26.47,26.47,2.66,13.79,0.57,-185.95,63.01
808,30.26,30.26,-0.0,79.25,0.51,-7.38,13.61
809,22.45,21.88,-0.0,55.06,0.43,-57.17,34.41
810,17.4,17.4,2.64,2.0,0.34,0,7.36
811,17.54,17.07,2.64,60.0,0.49,-37.11,26.13
812,27.23,27.23,2.64,35.02,0.4,-137.88,48.83
813,14.24,14.24,2.64,14.42,0.52,0,7.26
814,31.47,31.47,2.64,64.68,0.45,-22.26,23.09
815,22.67,22.67,2.67,10.29,0.48,0,7.31
816,29.71,29.71,2.65,76.79,0.52,0,7.3
817,38.19,38.19,2.62,86.44,0.45,0,7.34
818,23.98,23.98,2.66,70.09,0.55,0,7.3
819,21.87,21.87,2.67,9.98,0.42,0,7.36
820,34.37,34.37,2.64,72.79,0.45,0,7.35
821,13.71,13.71,-0.0,78.96,0.38,-10.54,14.76
822,21.74,21.74,2.62,95.43,0.62,0,7.33
823,19.6,19.6,2.66,86.52,0.61,0,7.32
824,33.37,33.37,2.66,32.61,0.49,-144.1,49.43
825,38.14,37.41,2.66,46.67,0.57,-45.97,32.7
826,37.79,37.79,2.66,31.49,0.54,-72.54,41.62
827,31.33,31.33,2.66,54.07,0.56,-58.41,29.75
828,17.24,16.78,2.62,1.02,0.46,0,7.32
829,13.83,13.83,2.63,57.15,0.24,0,7.29
830,27.95,27.95,2.63,30.69,0.36,-118.1,51.85
831,7.42,7.42,2.63,37.34,0.4,0,7.32
832,36.99,36.99,2.63,51.08,0.53,-70.64,36.3
833,24.04,24.04,2.63,36.34,0.44,-129.09,47.95
834,42.45,42.45,2.61,99.15,0.02,0,7.33
835,40.08,40.08,2.61,19.66,0.42,-63.37,40.45
836,44.68,44.68,2.61,15.54,0.68,-16.55,16.63
837,42.02,42.02,2.66,84.05,0.65,0,7.3
838,5.54,5.54,2.64,33.62,0.4,0,7.34
839,21.01,21.01,2.6,20.41,0.19,0,7.22
840,22.74,22.74,2.66,8.69,0.48,0,7.37
841,42.7,42.7,2.66,47.94,0.54,-31.18,24.99
842,31.12,31.12,2.6,61.22,0.76,0,7.34
843,5.2,5.2,2.65,6.18,0.25,0,7.29
844,19.59,19.59,2.66,2.16,0.56,0,7.37
845,38.98,38.98,2.66,19.41,0.32,-82.42,42.83
846,34.68,34.68,2.66,78.28,0.35,-12.32,15.35
847,29.18,29.18,3.51,89.13,0.11,0,5.76
848,34.61,34.61,2.6,77.49,0.65,0,7.28
849,28.9,28.9,2.6,47.06,0.42,-63.55,40.47
850,13.94,13.94,2.65,24.02,0.61,0,7.33
851,43.63,43.63,-0.0,86.31,0.55,-0.8,10.51
852,15.43,15.43,2.66,27.64,0.46,0,7.36
853,26.98,26.98,2.66,19.71,0.48,-206.13,59.69
854,38.42,38.42,2.66,11.41,0.56,-121.37,47.16
855,29.07,29.07,2.67,27.52,0.73,0,7.31
856,28.53,28.53,0.0,83.95,0.35,-1.26,10.78
857,39.81,39.81,0.0,59.56,0.46,-37.44,26.2
858,34.43,34.43,2.62,76.51,0.55,0,7.31
859,40.17,40.17,2.62,52.41,0.54,-51.14,28.59
860,22.53,22.53,2.61,52.61,0.62,0,7.34
861,9.29,9.29,-0.0,80.26,0.49,-5.61,12.9
862,36.36,36.36,-0.0,75.32,0.3,-14.41,16.0
863,33.34,33.34,2.65,37.42,0.59,0,7.35
864,21.55,21.55,2.65,32.84,0.52,-105.48,50.57
865,23.04,23.04,0.01,82.7,0.6,-2.37,11.39
866,15.28,15.28,2.65,86.6,0.56,0,7.31
867,33.8,33.8,2.65,74.27,0.32,-16.01,16.48
868,41.45,41.45,2.65,97.84,0.58,0,7.29
869,35.65,35.65,2.65,40.24,0.61,-72.84,41.66
870,29.87,29.87,2.65,73.28,0.66,0,7.37
871,39.41,39.41,2.65,13.47,0.43,-80.6,42.61
872,7.53,7.53,2.63,38.67,0.46,0,7.29
873,40.31,39.56,2.63,26.32,0.34,-69.98,36.22
874,9.56,9.56,2.65,57.26,0.65,0,7.3
875,39.37,39.37,2.65,53.49,0.38,-58.96,29.84
876,6.11,6.11,2.62,8.61,0.27,0,7.35
877,38.02,37.29,2.67,92.14,0.51,0,6.83
878,25.32,25.32,2.65,90.65,0.5,0,6.81
879,44.13,44.13,5.97,83.3,0.62,0,9.12
880,18.02,18.02,2.66,41.83,0.4,0,7.24
881,28.93,28.93,2.66,57.48,0.64,-44.51,27.47
882,19.14,19.14,2.66,92.59,0.56,0,6.89
883,9.56,9.56,0.01,82.82,0.47,-2.24,11.32
884,40.98,40.23,0.01,42.14,0.52,-57.29,29.58
885,28.73,28.73,0.01,12.65,0.58,-197.46,63.93
886,18.11,18.11,2.64,57.15,0.61,0,7.34
887,13.34,13.34,2.61,45.72,0.6,0,7.25
888,10.4,10.4,2.65,83.21,0.74,0,7.37
889,28.21,28.21,2.65,21.39,0.38,-188.84,58.27
890,12.96,12.96,2.62,93.21,0.83,0,7.07
891,11.44,11.44,2.6,49.21,0.21,0,7.32
892,32.58,32.58,2.65,90.12,0.53,0,6.85
893,22.8,22.23,2.65,34.46,0.5,-147.77,49.79
894,5.14,5.14,2.64,89.07,0.6,0,6.92
895,41.43,41.43,2.64,55.71,0.42,-26.71,24.07
896,16.69,16.69,2.62,29.51,0.59,0,7.3
897,43.86,43.86,2.62,28.14,0.45,-58.97,29.84
898,11.33,11.33,2.63,68.99,0.52,0,7.31
899,27.48,27.48,2.6,72.34,0.61,0,7.23
900,26.47,26.47,2.6,37.01,0.26,-126.3,47.66
901,42.22,42.22,2.69,91.06,0.25,0,7.06
902,36.12,36.12,2.67,91.8,0.59,0,6.91
903,22.18,22.18,2.63,70.1,0.56,0,7.28
904,9.11,9.11,2.63,16.76,0.49,0,7.33
905,28.33,28.33,2.63,46.87,0.74,-50.83,33.46
906,25.95,25.95,2.63,14.22,0.51,-177.36,62.31
907,19.81,19.81,2.63,34.8,0.5,0,7.28
908,42.55,42.55,2.63,12.53,0.69,-22.15,23.07
909,24.79,24.79,2.63,66.4,0.46,-17.48,21.97
910,20.53,20.53,2.63,67.57,0.33,-27.46,24.22
911,5.86,5.86,2.64,92.39,0.38,0,6.64
912,22.32,22.32,2.62,23.39,0.38,0,7.33
913,9.66,9.66,2.66,28.59,0.34,0,7.26
914,37.72,37.72,2.66,97.71,0.32,0,7.32
915,38.31,37.57,2.62,76.65,0.55,0,7.34
916,33.16,33.16,2.6,68.42,0.59,0,7.3
917,17.37,17.37,2.66,79.78,0.69,0,7.3
918,32.98,32.98,2.61,66.86,0.57,0,7.31
919,16.77,16.77,2.66,33.84,0.74,0,7.24
920,31.73,31.73,2.66,39.21,0.5,-77.95,37.28
921,21.23,21.23,2.65,67.58,0.64,0,7.35
922,34.56,34.56,2.6,58.09,0.71,0,7.3
923,39.75,39.75,2.6,43.58,0.59,-47.64,32.97
924,31.11,31.11,2.6,49.4,0.37,-89.43,38.73
925,15.82,15.82,2.6,2.57,0.62,0,7.32
926,8.41,8.41,2.61,21.08,0.56,0,7.29
927,8.2,8.2,2.62,93.77,0.75,0,7.03
928,40.02,40.02,-0.0,95.51,0.57,-6.92,13.43
929,27.45,27.45,-0.0,22.3,0.35,-180.15,57.54
930,30.85,30.18,4.92,85.51,0.12,0,8.63
931,28.27,28.27,4.92,43.65,0.52,-84.06,43.03
932,16.26,16.26,2.67,27.88,0.52,0,7.34
933,18.17,17.69,2.63,25.94,0.46,0,7.36
934,29.12,29.12,2.66,88.98,0.42,0,6.74
935,23.77,23.77,2.66,68.34,0.8,0,7.29
936,14.11,14.11,2.64,49.49,0.52,0,7.34
937,12.06,12.06,2.67,34.83,0.65,0,7.29
938,42.65,42.65,2.67,46.3,0.36,-31.02,24.95
939,25.73,25.73,2.67,60.85,0.52,-34.44,25.63
940,6.48,6.48,2.65,87.05,0.61,0,7.36
941,15.17,15.17,2.61,31.98,0.41,0,7.28
942,33.22,33.22,2.61,28.35,0.43,-102.75,50.29
943,38.04,38.04,2.64,64.44,0.79,0,7.31
