Episode,Kick_Speed,friction,Rewards,Stop_Distance
602,26.54,0.9,-388.44,86.58
603,24.88,0.9,-379.71,86.08
604,33.31,0.9,-294.52,80.93
605,23.26,0.9,-380.04,86.09
606,39.64,0.9,-281.92,75.04
607,67.85,0.9,-54.15,33.96
608,25.99,0.9,-378.4,86.0
609,37.43,0.9,-303.44,76.46
610,35.47,0.9,-333.19,78.35
611,22.66,0.9,-433.4,89.1
612,47.52,0.9,-216.71,65.42
613,30.85,0.9,-313.62,82.13
614,26.39,0.9,-359.38,84.89
615,53.52,0.9,-139.82,53.95
616,31.62,0.9,-317.12,82.34
617,39.36,0.9,-271.8,74.37
618,44.0,0.9,-270.35,69.33
619,42.17,0.9,-218.41,70.62
620,51.9,0.9,-203.03,59.44
621,33.47,0.9,-317.17,82.35
622,49.67,0.9,-162.32,61.06
623,36.08,0.9,-343.24,78.97
624,41.27,0.9,-271.51,74.35
625,33.09,0.9,-308.71,81.82
626,36.22,0.9,-331.7,78.26
627,42.03,0.9,-229.47,71.42
628,23.03,0.9,-373.8,90.78
629,25.58,0.9,-429.97,88.91
630,21.78,0.9,-371.31,90.64
631,29.39,0.9,-373.76,85.73
632,48.31,0.9,-201.74,64.26
633,40.87,0.9,-273.25,74.46
634,29.89,0.9,-314.5,82.18
635,34.59,0.9,-288.55,80.55
636,54.36,0.9,-144.28,54.36
637,57.99,0.9,-141.61,49.19
638,41.96,0.9,-264.74,73.89
639,40.19,0.9,-288.96,75.51
640,47.51,0.9,-213.89,65.2
641,53.48,0.9,-151.1,54.99
642,49.36,0.9,-179.79,62.51
643,47.27,0.9,-196.09,63.82
644,34.0,0.9,-297.46,81.11
645,30.1,0.9,-368.57,85.43
646,13.79,0.9,-424.99,93.6
647,19.46,0.9,-449.94,90.0
648,28.64,0.9,-349.95,84.33
649,45.17,0.9,-271.55,69.41
650,36.38,0.9,-322.12,77.65
651,33.87,0.9,-354.12,79.64
652,33.15,0.9,-351.45,79.48
653,39.55,0.9,-256.49,73.32
654,34.48,0.9,-355.51,79.73
655,49.32,0.9,-166.27,61.39
656,25.89,0.9,-396.13,87.02
657,53.76,0.9,-114.92,51.53
658,31.15,0.9,-292.21,80.78
659,33.86,0.9,-291.96,80.77
660,26.99,0.9,-404.9,87.51
661,45.55,0.9,-216.12,65.37
662,38.13,0.9,-313.24,77.09
663,39.86,0.9,-246.41,72.62
664,35.69,0.9,-290.99,75.65
665,39.16,0.9,-242.46,72.34
666,41.94,0.9,-276.15,69.73
667,48.41,0.9,-150.54,60.05
668,53.13,0.9,-173.54,56.97
669,32.96,0.9,-326.53,77.93
670,45.15,0.9,-255.26,68.26
671,39.73,0.9,-226.46,71.2
672,27.56,0.9,-351.96,84.45
673,47.16,0.9,-173.71,62.01
674,49.61,0.9,-200.73,59.25
675,25.97,0.9,-372.09,85.63
676,47.27,0.9,-200.32,64.15
677,40.36,0.9,-222.52,70.92
678,56.95,0.9,-148.62,49.87
679,43.99,0.9,-243.32,67.4
680,32.12,0.9,-347.91,79.26
681,34.45,0.9,-354.03,79.64
682,39.14,0.9,-242.86,72.37
683,47.42,0.9,-176.56,62.24
684,47.18,0.9,-161.54,60.99
685,34.14,0.9,-299.72,76.22
686,35.71,0.9,-332.45,78.3
687,14.68,0.9,-410.42,92.81
688,51.13,0.9,-192.51,58.58
689,30.92,0.9,-282.11,80.14
690,35.8,0.9,-323.02,77.71
691,33.64,0.9,-326.22,77.91
692,42.45,0.9,-232.69,71.65
693,36.52,0.9,-308.38,76.78
694,61.24,0.9,-74.3,41.84
695,38.07,0.9,-260.25,73.58
696,37.56,0.9,-254.84,73.21
697,51.7,0.9,-155.17,55.35
698,42.06,0.9,-245.71,67.57
699,51.23,0.9,-167.56,56.45
700,30.53,0.9,-292.59,80.81
701,47.65,0.9,-165.75,61.35
702,31.77,0.9,-357.91,79.87
703,40.56,0.9,-218.61,70.63
704,42.06,0.9,-256.48,68.35
705,42.24,0.9,-239.49,67.12
706,32.96,0.9,-286.51,80.42
707,50.4,0.9,-189.39,58.32
708,41.49,0.9,-264.54,68.92
709,34.46,0.9,-315.78,77.25
710,16.92,0.9,-449.39,89.97
