Episode,Kick_Speed,friction,variance_friction,Rewards,Stop_Distance
3158,45.32,0.92,0.19,-1016.68,-0.15
3159,38.58,0.94,0.18,-1005.3,-0.01
3160,43.97,0.62,0.18,-1022.64,-0.12
3161,59.21,0.79,0.17,-1030.42,-0.02
3163,44.0,0.59,0.18,-1025.03,-0.26
3164,39.96,0.8,0.24,-1017.58,-0.19
3165,39.23,0.75,0.22,-1017.27,-0.1
3166,36.8,0.36,0.22,-1029.38,-0.19
3170,37.92,0.65,0.19,-1014.47,-0.16
3171,41.58,0.75,0.11,-1006.25,-0.01
3172,46.51,0.69,0.2,-1026.11,-0.02
3173,39.67,0.88,0.22,-1013.85,-0.06
3176,46.82,0.84,0.08,-27.4,4.84
3178,48.59,0.8,0.19,-1023.32,-0.18
3180,50.39,0.75,0.17,-1024.19,-0.02
3181,36.41,0.64,0.15,-1008.28,-0.03
3182,45.5,0.91,0.2,-1017.4,-0.01
3183,49.85,0.64,0.22,-1034.16,-0.29
3184,38.65,0.72,0.29,-1022.17,-0.15
3185,55.86,0.52,0.18,-1042.56,-0.09
3187,39.32,0.82,0.16,-1007.54,-0.01
3188,40.1,0.82,0.24,-1017.21,-0.1
3189,48.79,0.51,0.28,-1044.66,-0.19
3190,56.1,0.57,0.21,-1043.51,-0.45
3191,35.29,0.6,0.16,-1009.9,-0.02
3192,50.54,0.68,0.27,-1037.91,-0.32
3197,38.29,0.59,0.17,-1016.21,-0.16
3199,29.59,0.48,0.32,-1015.63,-0.16
3202,46.52,0.46,0.23,-1039.93,-0.14
3204,52.62,0.8,0.27,-1036.38,-0.38
3205,38.04,0.69,0.22,-1016.82,-0.18
3206,43.2,0.7,0.25,-1026.52,-0.31
3207,58.49,0.69,0.13,-1026.23,-0.27
3208,56.11,0.71,0.19,-1033.21,-0.13
3210,49.95,0.99,0.23,-1024.02,-0.03
3213,36.94,0.72,0.2,-1013.15,-0.01
3214,38.79,0.76,0.19,-1012.53,-0.01
3215,50.58,0.8,0.31,-1037.16,-0.29
3218,37.75,0.87,0.17,-1005.77,-0.01
3220,51.52,0.66,0.21,-1032.88,-0.33
3222,43.46,0.45,0.26,-1038.37,-0.47
3223,41.56,0.84,0.21,-1016.42,-0.15
3224,38.4,0.62,0.13,-1009.13,-0.09
3227,57.59,0.77,0.26,-1040.79,-0.16
3228,40.67,0.65,0.14,-1012.94,-0.11
3230,53.67,0.69,0.06,-1009.61,-0.07
3231,33.27,0.61,0.17,-1006.68,-0.04
3232,39.7,0.71,0.18,-1015.03,-0.05
3233,42.3,0.8,0.16,-1012.55,-0.09
3234,42.08,0.74,0.32,-1028.6,-0.12
3238,54.71,0.9,0.22,-1029.83,-0.18
3240,33.66,0.57,0.25,-1017.13,-0.09
3242,44.89,0.85,0.18,-1017.5,-0.04
3243,43.38,0.4,0.16,-1031.2,-0.15
3244,39.66,0.25,0.17,-1038.49,-0.03
3246,39.48,0.73,0.2,-1017.56,-0.04
3248,41.28,0.87,0.12,-1004.81,-0.01
3249,56.49,0.85,0.22,-1032.26,-0.2
3250,43.13,0.76,0.29,-1028.06,-0.16
3252,38.79,0.62,0.23,-1022.92,-0.18
3253,41.01,0.61,0.27,-1027.89,-0.08
3256,33.61,0.54,0.15,-1007.33,-0.03
3258,35.73,0.68,0.29,-1020.51,-0.03
3259,35.09,0.58,0.23,-1017.03,-0.11
3260,35.86,0.64,0.26,-1019.36,-0.16
3261,50.05,0.73,0.17,-1024.25,-0.09
3262,37.86,0.48,0.13,-1016.01,-0.07
3263,50.99,0.55,0.16,-1032.44,-0.14
3265,43.32,0.66,0.27,-1030.35,-0.33
3266,51.33,0.86,0.22,-1027.84,-0.27
3267,55.44,0.58,0.15,-1033.11,-0.34
3268,33.17,0.65,0.26,-1013.81,-0.11
3269,31.61,0.57,0.24,-1012.94,-0.09
3270,42.64,0.8,0.23,-1022.42,-0.19
3273,48.47,0.76,0.2,-1025.95,-0.27
3274,46.8,0.86,0.14,-1014.43,-0.05
3275,38.11,0.89,0.29,-1017.5,-0.11
3276,42.98,0.54,0.09,-1012.77,-0.06
3277,35.4,0.41,0.21,-1022.83,-0.25
3279,44.72,0.67,0.18,-1022.59,-0.01
3281,43.04,0.72,0.16,-1016.5,-0.03
3282,38.76,0.72,0.15,-1010.11,-0.07
3283,59.21,0.78,0.29,-1045.22,-0.34
3284,32.35,0.79,0.34,-1011.39,-0.02
3285,65.9,0.56,0.23,-1063.0,-0.5
3286,59.05,0.72,0.24,-1041.92,-0.09
3288,45.44,0.71,0.22,-1026.29,-0.18
3289,48.58,0.59,0.17,-1028.9,-0.24
3290,45.45,0.41,0.18,-1037.05,-0.05
3291,46.32,0.74,0.24,-1028.69,-0.35
3292,43.41,0.86,0.24,-1021.35,-0.11
3294,35.09,0.76,0.24,-1013.14,-0.13
3300,42.89,0.5,0.22,-1031.38,-0.08
3301,41.99,0.92,0.15,-1008.1,-0.03
3302,33.71,0.67,0.33,-1019.31,-0.18
3303,35.17,0.5,0.24,-1021.25,-0.17
3305,39.12,0.75,0.2,-1016.35,-0.17
3309,55.55,0.79,0.13,-1021.4,-0.22
3310,34.02,0.62,0.16,-58.7,3.66
3311,31.52,0.38,0.31,-1024.09,-0.26
3312,40.98,0.71,0.22,-1021.09,-0.07
3314,37.38,0.5,0.21,-1023.15,-0.26
3319,37.92,0.57,0.15,-1014.38,-0.13
3323,47.48,0.68,0.22,-1030.18,-0.17
3325,43.98,0.64,0.17,-1021.91,-0.12
3328,44.38,0.56,0.19,-1028.91,-0.13
3329,52.88,0.7,0.1,-1018.26,-0.05
3331,31.15,0.75,0.25,-229.66,1.53
3332,41.13,1.05,0.2,-1010.89,-0.07
3333,46.72,0.91,0.17,-1017.48,-0.13
3334,53.43,0.93,0.22,-1027.73,-0.04
3335,34.97,0.61,0.27,-1021.08,-0.14
3337,48.79,0.7,0.33,-1040.35,-0.41
3338,60.82,0.59,0.13,-1034.62,-0.21
3339,51.64,0.55,0.21,-1039.74,-0.18
3340,44.39,0.7,0.08,-1007.23,-0.06
3341,58.7,0.56,0.26,-1053.91,-0.48
3342,48.78,0.61,0.23,-1035.39,-0.33
3343,44.37,0.7,0.26,-1030.05,-0.0
3344,51.77,0.88,0.26,-1032.31,-0.29
3345,48.33,0.8,0.12,-1014.88,-0.1
3346,48.24,0.63,0.16,-1025.75,-0.13
3347,55.42,0.58,0.24,-1046.35,-0.39
3348,55.7,0.7,0.18,-1034.06,-0.03
3350,31.59,0.67,0.26,-1012.23,-0.1
3351,47.53,0.83,0.23,-1026.81,-0.07
3352,47.47,0.53,0.25,-1040.22,-0.32
3353,43.56,0.92,0.25,-1021.1,-0.21
3354,46.0,0.36,0.21,-1043.9,-0.38
3359,36.18,0.57,0.15,-1012.39,-0.14
3364,37.92,0.81,0.16,-1008.38,-0.04
3365,40.03,0.5,0.21,-1028.33,-0.11
3366,43.82,0.49,0.13,-1023.34,-0.2
3368,48.29,0.6,0.13,-1022.21,-0.18
3371,57.57,0.71,0.17,-1032.58,-0.02
3372,49.83,0.92,0.26,-1028.9,-0.25
3373,28.89,0.58,0.24,-1007.37,-0.01
3374,38.43,0.74,0.26,-1020.46,-0.0
3375,45.33,0.65,0.27,-1033.3,-0.37
3377,34.8,0.75,0.16,-80.71,3.16
3380,43.17,0.72,0.21,-1023.05,-0.04
3382,47.87,0.76,0.22,-1027.67,-0.31
3383,44.37,0.57,0.22,-1030.98,-0.25
3384,41.25,0.78,0.22,-1019.89,-0.14
3385,35.5,0.59,0.22,-1018.35,-0.18
3388,43.86,0.45,0.19,-1033.2,-0.34
3389,51.43,0.71,0.29,-1039.88,-0.12
3390,41.64,0.58,0.21,-1026.41,-0.1
3391,40.84,0.66,0.28,-1028.34,-0.07
3393,39.0,1.04,0.2,-1008.38,-0.0
3396,44.29,0.38,0.14,-1031.68,-0.02
3397,38.66,0.81,0.39,-1027.5,-0.28
3399,43.96,0.9,0.25,-1022.17,-0.26
3400,41.5,0.66,0.09,-1007.57,-0.01
3401,61.53,0.47,0.2,-1059.66,-0.46
3402,43.99,0.75,0.21,-1022.83,-0.23
3404,40.01,0.57,0.27,-1029.95,-0.34
3406,36.52,0.83,0.22,-1012.95,-0.14
3408,54.24,0.61,0.19,-1037.27,-0.18
3409,42.05,0.57,0.16,-1022.05,-0.17
3410,34.39,0.48,0.22,-1021.3,-0.17
3412,47.06,0.72,0.2,-1026.82,-0.06
3413,49.81,0.57,0.2,-1035.69,-0.43
3415,38.82,0.77,0.21,-1016.05,-0.02
3418,42.77,0.77,0.11,-1009.05,-0.03
3419,38.23,0.76,0.12,-66.48,3.46
3422,37.95,0.47,0.09,-1011.13,-0.11
3423,30.63,0.68,0.26,-1009.82,-0.01
3424,38.64,0.62,0.25,-1024.8,-0.25
3425,44.82,0.71,0.13,-1015.16,-0.15
3426,46.9,0.48,0.22,-1039.37,-0.18
3427,48.62,0.88,0.27,-1030.14,-0.02
3428,34.57,0.84,0.38,-1020.85,-0.09
3429,43.87,0.73,0.22,-1025.67,-0.14
3430,42.51,0.68,0.21,-1023.2,-0.05
3431,48.33,0.81,0.2,-1025.3,-0.18
3433,53.34,0.49,0.21,-1046.5,-0.39
3434,59.98,0.84,0.2,-1033.68,-0.03
3436,44.68,0.73,0.17,-1020.03,-0.2
3438,33.04,0.64,0.35,-1022.09,-0.1
3439,35.44,0.81,0.18,-1006.29,-0.03
3440,32.38,0.59,0.23,-1015.68,-0.13
3441,50.13,0.64,0.24,-1037.17,-0.37
3443,44.81,0.4,0.2,-1038.75,-0.21
3444,32.68,0.7,0.26,-1013.83,-0.05
3445,34.87,0.54,0.25,-1022.3,-0.15
3446,33.46,0.5,0.24,-1020.92,-0.02
3449,57.33,0.7,0.12,-1024.43,-0.25
3450,54.28,0.59,0.26,-1046.44,-0.55
3451,37.58,0.82,0.23,-1016.49,-0.09
3452,59.5,0.68,0.21,-1042.05,-0.5
3453,52.99,0.96,0.27,-1032.76,-0.2
3454,47.27,0.81,0.21,-1024.9,-0.1
3456,52.02,0.64,0.15,-1027.36,-0.01
3458,40.0,0.73,0.24,-1022.83,-0.13
3459,41.72,0.68,0.16,-1018.03,-0.07
3460,51.14,0.7,0.17,-1027.36,-0.01
3461,52.32,0.67,0.17,-1029.98,-0.16
3462,35.68,0.91,0.23,-1011.14,-0.0
3463,39.17,0.86,0.14,-1008.68,-0.01
3464,43.89,0.58,0.32,-1038.75,-0.44
3465,46.04,0.69,0.26,-1032.34,-0.37
3468,45.96,0.95,0.15,-1013.57,-0.14
3470,36.61,0.82,0.29,-1018.81,-0.05
3471,38.35,0.62,0.16,-1016.57,-0.12
3472,50.2,0.68,0.27,-1038.34,-0.27
3473,48.13,0.67,0.28,-1036.81,-0.31
3475,50.85,0.59,0.2,-1035.9,-0.29
3477,37.83,0.62,0.28,-1026.51,-0.22
3478,54.51,0.6,0.28,-1048.87,-0.05
3479,44.37,0.6,0.23,-1030.91,-0.08
3480,35.39,0.53,0.17,-1016.59,-0.03
3482,40.8,0.63,0.17,-1019.01,-0.07
3485,47.08,0.68,0.14,-1020.38,-0.14
3487,52.53,0.8,0.24,-1033.53,-0.06
3488,41.41,0.55,0.24,-1030.27,-0.25
3489,35.87,0.89,0.31,-1017.0,-0.15
3490,44.31,0.42,0.25,-1041.95,-0.08
3491,32.0,0.44,0.15,-1012.63,-0.05
3492,59.91,0.79,0.22,-1039.57,-0.41
3493,40.22,0.82,0.29,-1024.11,-0.13
3494,59.53,0.73,0.22,-1040.64,-0.22
3495,31.88,0.63,0.16,-72.24,3.33
3496,46.28,0.8,0.2,-1023.05,-0.26
3497,58.08,0.58,0.1,-1025.23,-0.13
3498,34.42,0.45,0.24,-1024.48,-0.09
3499,34.63,0.85,0.17,-1006.46,-0.04
3500,36.49,0.76,0.17,-1011.1,-0.05
3501,37.22,0.49,0.11,-1013.38,-0.11
3502,42.32,0.74,0.23,-1024.69,-0.01
3503,46.42,0.58,0.2,-1032.17,-0.2
3504,48.53,0.67,0.28,-1038.12,-0.03
3505,48.92,0.9,0.2,-1024.09,-0.06
3508,41.26,0.67,0.14,-1016.43,-0.15
3511,33.27,0.45,0.19,-1020.25,-0.05
3512,42.26,0.65,0.18,-1021.8,-0.11
3513,41.89,0.7,0.16,-1018.13,-0.1
3514,35.06,0.66,0.15,-1009.96,-0.03
3515,37.95,0.64,0.18,-1017.56,-0.1
3517,47.99,0.56,0.19,-1033.67,-0.23
3518,51.8,0.73,0.31,-1042.33,-0.11
3520,40.76,0.48,0.12,-1018.47,-0.07
3521,35.21,0.5,0.2,-1020.73,-0.07
3525,35.03,0.66,0.16,-1010.92,-0.02
3526,27.81,0.46,0.24,-1010.98,-0.07
3527,39.71,0.84,0.25,-1020.2,-0.06
3528,48.7,0.83,0.23,-1028.36,-0.26
3530,43.95,0.71,0.2,-1024.71,-0.07
3531,43.91,0.62,0.19,-1026.84,-0.25
3534,30.59,0.5,0.15,-1006.8,-0.02
3535,39.12,0.83,0.17,-1013.65,-0.01
3536,44.62,0.66,0.29,-1035.05,-0.23
3537,42.55,0.8,0.19,-1019.32,-0.13
3539,49.37,0.88,0.21,-1025.59,-0.11
3540,47.31,0.68,0.21,-1029.99,-0.35
3541,44.3,0.63,0.27,-1033.09,-0.2
3543,33.73,0.58,0.26,-1020.63,-0.22
3544,39.51,0.84,0.17,-1012.59,-0.12
3545,50.3,0.62,0.18,-1031.62,-0.3
3546,46.07,0.87,0.18,-1020.04,-0.21
3548,35.04,0.59,0.14,-1010.94,-0.09
3549,61.77,0.83,0.23,-1040.33,-0.15
3550,42.13,0.8,0.08,-1004.14,-0.01
3551,45.85,0.73,0.29,-1033.91,-0.1
3552,36.38,0.79,0.16,-1008.57,-0.02
3553,41.16,0.52,0.27,-1034.74,-0.4
3554,42.93,0.76,0.23,-1024.68,-0.07
3555,47.7,0.7,0.22,-1030.51,-0.36
3558,55.76,0.68,0.11,-1023.9,-0.06
3559,62.92,0.68,0.26,-1052.12,-0.3
3560,44.15,0.65,0.17,-1022.88,-0.18
3561,48.92,0.46,0.1,-1024.25,-0.27
3562,56.11,0.59,0.2,-1041.93,-0.35
3563,42.27,0.32,0.22,-1042.5,-0.09
3564,33.21,0.72,0.25,-1014.75,-0.1
3565,52.56,0.8,0.24,-1033.7,-0.29
3566,71.49,0.74,0.19,-1050.49,-0.25
3567,29.85,0.26,0.28,-1029.48,-0.31
3568,37.94,0.54,0.25,-1028.0,-0.23
3569,44.44,0.52,0.23,-1034.76,-0.17
3570,35.44,0.83,0.14,-149.33,2.2
3571,35.52,0.54,0.2,-1019.76,-0.03
3572,38.52,0.67,0.12,-1010.69,-0.06
3573,36.97,0.91,0.18,-1009.42,-0.01
3574,62.63,0.84,0.22,-1039.76,-0.28
3578,32.91,0.68,0.21,-1012.06,-0.02
3579,33.21,0.78,0.17,-262.94,1.32
3581,30.45,0.53,0.16,-1008.07,-0.01
3582,37.44,0.75,0.1,-356.56,0.84
3583,32.63,0.6,0.21,-1015.16,-0.09
3584,48.55,0.58,0.15,-1028.05,-0.31
3585,49.76,0.81,0.16,-1022.35,-0.26
3588,56.57,0.61,0.26,-1049.34,-0.19
3591,42.7,0.87,0.11,-1008.31,-0.02
3592,34.6,0.75,0.16,-1008.46,-0.07
3596,30.74,0.7,0.27,-1013.19,-0.07
3597,37.01,0.78,0.27,-1019.66,-0.13
3598,44.09,0.79,0.14,-1015.12,-0.14
3600,40.87,0.44,0.25,-1036.1,-0.15
3601,44.71,0.81,0.17,-1019.14,-0.07
3602,45.83,0.62,0.14,-1022.59,-0.04
3604,35.04,0.79,0.14,-1005.84,-0.02
3606,36.54,0.85,0.24,-1016.59,-0.17
3607,36.96,0.66,0.19,-1017.86,-0.21
3608,41.6,0.58,0.25,-1031.27,-0.37
3609,37.64,0.55,0.2,-1022.07,-0.1
3610,41.23,1.0,0.15,-1009.42,-0.03
3613,34.65,0.62,0.2,-1015.71,-0.09
3614,35.45,0.61,0.27,-1023.84,-0.05
3615,47.42,0.74,0.18,-1025.35,-0.13
3616,56.48,0.86,0.24,-1035.87,-0.1
3619,40.29,0.8,0.23,-1021.2,-0.1
3621,45.34,0.56,0.17,-1028.08,-0.2
3622,47.49,0.74,0.2,-1027.38,-0.24
3625,39.04,0.79,0.14,-1010.32,-0.03
3626,49.25,0.56,0.13,-1026.05,-0.18
3627,42.55,0.61,0.22,-1028.1,-0.05
3628,48.8,0.87,0.12,-1015.22,-0.11
3629,46.48,0.83,0.15,-1018.19,-0.09
3630,34.15,0.41,0.28,-1030.42,-0.33
3631,48.42,0.58,0.14,-1026.47,-0.15
3632,43.31,0.61,0.16,-1023.78,-0.13
3633,26.04,0.5,0.27,-1010.15,-0.01
3634,33.51,0.65,0.17,-1011.08,-0.1
3635,45.64,0.74,0.2,-1025.53,-0.0
3636,32.69,0.69,0.18,-1009.37,-0.09
3637,51.14,0.72,0.21,-1031.97,-0.05
3638,49.18,0.74,0.25,-1033.72,-0.4
3639,37.34,0.78,0.11,-1005.07,-0.04
3640,42.0,1.05,0.12,-1005.91,-0.04
3641,29.86,0.52,0.28,-1017.49,-0.12
3643,52.74,0.74,0.13,-1022.17,-0.16
3645,36.67,0.76,0.22,-1016.24,-0.08
3646,55.59,0.59,0.21,-1042.64,-0.23
3647,56.62,0.63,0.24,-1046.22,-0.03
3649,44.04,0.76,0.12,-1013.23,-0.07
3650,66.59,1.11,0.19,-1030.48,-0.14
3651,54.06,0.58,0.18,-1037.15,-0.32
3652,34.43,0.48,0.2,-1022.26,-0.15
3654,45.33,0.59,0.14,-1023.4,-0.27
3656,55.11,0.93,0.22,-1030.58,-0.03
3657,38.8,0.87,0.19,-1014.82,-0.06
3658,33.4,0.53,0.16,-1014.65,-0.04
3659,48.66,0.72,0.18,-1026.73,-0.1
3660,43.78,0.52,0.21,-1032.42,-0.39
3661,45.15,0.67,0.24,-1031.44,-0.29
3662,40.43,0.65,0.24,-1026.64,-0.02
3663,31.98,0.87,0.2,-111.42,2.66
3664,32.47,0.84,0.28,-1013.82,-0.14
3665,40.27,0.6,0.15,-1018.77,-0.0
3666,49.48,0.81,0.23,-1030.82,-0.11
3667,52.7,0.72,0.2,-1033.55,-0.36
3668,38.67,0.79,0.17,-1013.87,-0.03
3669,51.43,0.73,0.11,-1018.01,-0.07
3670,46.03,0.77,0.3,-1034.08,-0.23
3671,40.28,0.51,0.2,-1028.79,-0.2
3672,34.43,0.97,0.17,-147.02,2.22
3674,48.09,0.54,0.13,-1026.99,-0.05
3675,37.66,0.72,0.22,-1020.23,-0.05
3676,39.79,0.83,0.17,-1014.84,-0.08
3677,42.16,0.65,0.17,-1022.25,-0.26
3678,37.61,0.64,0.16,-1016.12,-0.14
3679,46.03,0.69,0.25,-1031.71,-0.14
3680,33.67,1.0,0.26,-1010.75,-0.02
3682,61.09,0.49,0.22,-1060.21,-0.46
3683,41.57,0.88,0.26,-1023.1,-0.26
3684,52.18,0.78,0.14,-1023.43,-0.12
3685,54.98,0.77,0.16,-1028.28,-0.17
3686,40.46,0.82,0.26,-1023.29,-0.1
3687,50.74,0.54,0.23,-1043.39,-0.38
3688,34.4,0.77,0.2,-1012.46,-0.1
3689,49.37,0.88,0.22,-1028.2,-0.29
3690,50.05,0.73,0.28,-1038.21,-0.21
3691,37.18,0.6,0.18,-1019.25,-0.08
3692,50.03,0.63,0.19,-1032.45,-0.23
3693,32.67,0.9,0.2,-1006.26,-0.01
3694,34.11,0.46,0.24,-1026.75,-0.32
3695,27.47,0.71,0.24,-60.18,3.62
3696,39.02,0.63,0.11,-1011.41,-0.05
3697,33.7,0.94,0.26,-1012.29,-0.11
3698,29.46,0.64,0.2,-1007.13,-0.01
3699,33.98,0.71,0.23,-1016.39,-0.11
3700,29.48,0.57,0.2,-1010.78,-0.09
3702,33.14,0.66,0.18,-1011.7,-0.06
3703,47.29,0.68,0.24,-1033.57,-0.29
3705,59.26,0.5,0.21,-1055.2,-0.44
3706,51.17,0.81,0.23,-1032.42,-0.1
3707,31.2,0.71,0.22,-1010.66,-0.06
3708,57.03,0.93,0.14,-1022.38,-0.18
3710,26.61,0.51,0.25,-1011.34,-0.08
3711,28.45,0.6,0.26,-1012.02,-0.03
3712,35.27,0.81,0.12,-182.96,1.88
3714,27.62,0.63,0.28,-1010.57,-0.11
3715,38.31,0.65,0.23,-1024.25,-0.23
3716,26.68,0.58,0.26,-1008.76,-0.02
3718,57.24,0.85,0.14,-1023.69,-0.28
3720,32.93,0.49,0.2,-1019.97,-0.15
3721,44.73,0.67,0.14,-1020.68,-0.24
3722,29.04,0.52,0.26,-1016.81,-0.15
3723,34.85,0.56,0.09,-1005.83,-0.03
3725,50.6,0.53,0.26,-1046.37,-0.1
3726,46.56,0.85,0.16,-1019.13,-0.15
3727,37.57,0.98,0.16,-1008.59,-0.0
3730,40.08,0.69,0.15,-1016.55,-0.07
3731,33.29,0.63,0.26,-1019.72,-0.04
3732,41.96,0.72,0.23,-1026.96,-0.17
3733,56.4,0.78,0.27,-1042.21,-0.07
3734,32.22,0.53,0.13,-1009.79,-0.09
3735,48.79,0.66,0.22,-1034.18,-0.27
3737,53.26,0.65,0.15,-1029.03,-0.27
3738,49.07,0.65,0.28,-1040.76,-0.15
3740,44.85,0.75,0.2,-1024.5,-0.29
3741,40.38,0.8,0.12,-1009.69,-0.08
3743,53.67,0.49,0.28,-1054.65,-0.35
3745,42.59,0.56,0.16,-1024.91,-0.2
3746,40.97,0.86,0.26,-1023.59,-0.11
3747,44.84,0.74,0.19,-1024.59,-0.01
3748,36.12,0.74,0.17,-1014.34,-0.12
3749,49.16,0.76,0.17,-1025.63,-0.14
3750,39.15,0.57,0.13,-1017.04,-0.03
3751,29.41,0.25,0.21,-1026.88,-0.27
3752,36.51,0.56,0.22,-1024.23,-0.02
3753,43.67,0.86,0.22,-1022.78,-0.21
3755,36.14,0.77,0.19,-1015.35,-0.12
3756,51.72,0.81,0.32,-1040.43,-0.43
3757,28.51,0.41,0.15,-1010.77,-0.08
3758,51.72,0.51,0.27,-1049.68,-0.0
3759,43.81,0.77,0.1,-1011.28,-0.08
3760,35.26,0.56,0.16,-1016.59,-0.2
3761,44.45,0.8,0.17,-1020.49,-0.18
3762,26.57,0.56,0.21,-1007.31,-0.04
3763,30.55,0.79,0.22,-1008.06,-0.04
3764,37.4,0.69,0.19,-1018.32,-0.08
3765,25.3,0.54,0.29,-1009.73,-0.06
3767,57.55,0.89,0.21,-1033.53,-0.31
3768,40.01,0.58,0.14,-1019.72,-0.15
3769,39.39,0.6,0.13,-1016.01,-0.1
3770,31.31,0.48,0.3,-1025.36,-0.02
3772,54.33,0.75,0.24,-1037.94,-0.21
3774,30.08,0.94,0.27,-1008.46,-0.01
3775,45.45,0.65,0.12,-1019.5,-0.09
3776,41.1,0.96,0.18,-1014.65,-0.0
3777,35.96,0.81,0.2,-1015.03,-0.01
3778,51.53,0.43,0.28,-1056.1,-0.2
3779,48.98,0.91,0.16,-1020.14,-0.02
3781,25.0,0.67,0.32,-1006.11,-0.02
3783,50.17,0.72,0.19,-1029.25,-0.01
3785,40.68,0.67,0.18,-1021.9,-0.18
3787,42.66,0.78,0.21,-1024.05,-0.21
3790,31.89,0.77,0.22,-1011.84,-0.13
3791,32.99,0.66,0.16,-1011.58,-0.1
3792,36.96,0.78,0.11,-1006.45,-0.05
3796,37.75,0.74,0.15,-1014.27,-0.1
3798,27.09,0.79,0.37,-1012.3,-0.11
3800,45.08,0.96,0.16,-1015.91,-0.19
3801,39.52,0.9,0.16,-1012.07,-0.1
3802,40.23,0.87,0.21,-1019.45,-0.04
3803,36.23,0.68,0.2,-1018.49,-0.21
3805,49.55,0.48,0.17,-1037.38,-0.46
3806,31.4,0.83,0.28,-1013.86,-0.05
3807,37.61,0.78,0.21,-1017.97,-0.04
3808,44.33,0.66,0.12,-1017.84,-0.17
3809,37.44,0.95,0.12,-1004.77,-0.0
3810,45.67,0.58,0.13,-1022.99,-0.13
3811,31.96,0.72,0.23,-1014.8,-0.07
3812,39.44,0.5,0.19,-1027.59,-0.28
3813,46.32,0.8,0.07,-1007.62,-0.08
3814,53.57,0.87,0.24,-1034.19,-0.05
3815,45.84,0.65,0.31,-1039.88,-0.18
3816,38.09,0.6,0.21,-1024.47,-0.15
3817,32.57,0.71,0.27,-1017.75,-0.06
3818,33.59,0.59,0.22,-1020.32,-0.11
3819,38.45,0.54,0.2,-1026.24,-0.16
3820,51.86,0.84,0.27,-1036.23,-0.18
3822,42.96,0.61,0.22,-1031.19,-0.01
3823,31.63,0.71,0.17,-1009.31,-0.03
3824,36.31,0.71,0.19,-1017.16,-0.1
3825,40.14,0.71,0.14,-1015.62,-0.15
3826,27.4,0.7,0.19,-71.6,3.35
3828,33.48,0.61,0.23,-1019.67,-0.23
3829,54.8,0.61,0.23,-1043.48,-0.4
3830,47.13,0.7,0.2,-1028.52,-0.15
3831,32.61,0.61,0.26,-1020.24,-0.19
3833,47.94,0.62,0.27,-1039.84,-0.08
3834,56.56,0.66,0.42,-1060.08,-0.04
3835,44.72,0.71,0.28,-1034.3,-0.35
3836,37.35,0.56,0.09,-1010.53,-0.02
3837,49.41,0.81,0.25,-1032.3,-0.17
3838,57.24,0.4,0.22,-1061.75,-0.61
3839,34.07,0.79,0.22,-1015.54,-0.16
3840,34.34,0.79,0.21,-1014.64,-0.03
3841,34.64,0.79,0.15,-1008.74,-0.07
3843,42.56,0.54,0.18,-1028.72,-0.26
3844,46.52,0.58,0.21,-1034.36,-0.25
3845,38.77,0.65,0.11,-1013.31,-0.05
3846,48.55,0.74,0.23,-1032.74,-0.02
3847,49.73,0.88,0.26,-1032.0,-0.03
3849,27.59,0.47,0.16,-1009.56,-0.09
3850,42.7,0.82,0.15,-1016.3,-0.17
3851,36.15,0.82,0.2,-1015.69,-0.0
3852,44.6,0.33,0.17,-1042.87,-0.03
3853,45.85,0.59,0.25,-1037.58,-0.34
3854,37.56,0.74,0.2,-1018.86,-0.08
3855,45.92,0.8,0.19,-1024.99,-0.27
3856,40.99,0.77,0.23,-1024.41,-0.21
3858,41.73,0.63,0.19,-1025.94,-0.0
3859,49.33,0.93,0.21,-1025.48,-0.16
3860,35.04,0.46,0.25,-1028.85,-0.32
3861,34.07,0.69,0.24,-1019.55,-0.19
3864,43.73,0.46,0.14,-1029.07,-0.1
3865,29.39,0.57,0.18,-1011.22,-0.12
3866,42.59,0.57,0.22,-1031.39,-0.04
3867,41.83,0.8,0.11,-1010.82,-0.12
3868,37.62,0.61,0.15,-1018.31,-0.13
3870,28.43,0.65,0.29,-1015.77,-0.11
3871,41.98,0.54,0.26,-1035.41,-0.4
3872,27.13,0.6,0.19,-1007.46,-0.01
3873,33.22,0.89,0.17,-1007.92,-0.07
3875,40.28,0.68,0.21,-1024.84,-0.27
3876,63.62,0.52,0.25,-1066.24,-0.75
3877,42.08,0.47,0.29,-1040.68,-0.22
3878,43.57,0.88,0.13,-1014.26,-0.09
3879,29.73,0.77,0.17,-1004.49,-0.01
3880,29.52,0.54,0.27,-1019.77,-0.15
3881,47.14,0.6,0.11,-1020.46,-0.03
3882,44.59,0.77,0.13,-1017.45,-0.09
3883,28.92,0.72,0.24,-1012.13,-0.01
3884,55.11,0.61,0.18,-1038.51,-0.26
3885,34.66,0.65,0.21,-1019.63,-0.06
3886,52.19,1.02,0.34,-1037.83,-0.2
3887,48.63,0.69,0.16,-1026.13,-0.1
3888,43.59,0.82,0.18,-1021.31,-0.08
3889,46.86,0.61,0.06,-1010.54,-0.03
3890,56.58,0.61,0.33,-1056.48,-0.21
3891,50.52,0.91,0.15,-1021.04,-0.21
3892,45.76,0.8,0.14,-1018.36,-0.22
3894,31.9,0.61,0.17,-1013.21,-0.14
3895,61.28,0.49,0.2,-1059.06,-0.0
