Episode,Kick_Speed,friction,Rewards,Stop_Distance
303,38.32,0.7,-132.32,53.24
304,32.84,0.7,-194.13,63.66
305,47.03,0.7,-52.52,33.72
306,39.23,0.7,-120.66,47.08
307,47.94,0.7,-59.16,29.87
308,29.18,0.7,-226.32,71.19
309,16.14,0.7,-368.25,90.47
310,54.66,0.7,0,6.78
311,42.49,0.7,-82.78,42.87
312,38.53,0.7,-139.97,53.96
313,30.88,0.7,-218.93,65.59
314,28.85,0.7,-237.25,71.98
315,42.41,0.7,-78.42,42.35
316,47.31,0.7,-45.74,27.68
317,24.12,0.7,-293.51,80.86
318,38.32,0.7,-132.52,48.29
319,39.37,0.7,-107.06,50.73
320,28.03,0.7,-224.31,71.05
321,17.8,0.7,-411.63,87.89
322,46.57,0.7,-46.19,27.76
323,41.67,0.7,-124.03,47.43
324,39.83,0.7,-148.52,49.86
325,25.32,0.7,-289.32,80.6
326,52.95,0.7,0,7.04
327,38.31,0.7,-111.2,51.16
328,32.24,0.7,-238.35,67.04
329,47.32,0.7,-26.31,23.98
330,28.17,0.7,-253.48,73.11
331,18.57,0.7,-418.54,88.28
332,28.3,0.7,-234.12,71.75
333,28.71,0.7,-296.61,76.01
334,39.98,0.7,-118.19,46.83
335,44.68,0.7,-95.18,39.43
336,44.24,0.7,-57.77,34.5
337,46.48,0.7,-43.49,32.31
338,30.06,0.7,-235.49,71.85
339,33.37,0.7,-197.56,63.93
340,48.32,0.7,-29.06,24.56
341,8.91,0.7,-482.55,96.63
342,47.1,0.7,-37.29,31.28
343,12.05,0.7,-417.34,93.19
344,36.08,0.7,-175.28,57.12
345,34.16,0.7,-169.62,61.67
346,39.52,0.7,-113.86,51.43
347,41.06,0.7,-74.57,41.87
348,35.33,0.7,-153.4,60.29
349,39.83,0.7,-138.69,48.91
350,39.61,0.7,-103.95,50.41
351,44.7,0.7,-61.3,35.01
352,21.22,0.7,-375.92,85.86
353,41.71,0.7,-87.25,43.4
354,51.33,0.7,-28.94,19.76
355,24.99,0.7,-352.06,79.52
356,27.22,0.7,-265.59,73.94
357,39.81,0.7,-100.63,50.07
358,44.13,0.7,-86.16,43.27
359,13.04,0.7,-447.46,94.8
360,45.66,0.7,-62.85,40.38
361,37.25,0.7,-124.66,52.5
362,51.34,0.7,-5.45,12.83
363,35.39,0.7,-152.56,55.12
364,77.31,0.7,-1095.69,-10.0
365,72.14,0.7,-1087.88,-10.5
366,40.95,0.7,-126.33,47.67
367,10.07,0.7,-480.09,96.5
368,41.88,0.7,-141.42,49.17
369,32.37,0.7,-244.61,67.49
370,22.92,0.7,-344.02,83.98
371,54.29,0.7,0,8.12
372,26.45,0.7,-352.21,79.53
373,34.09,0.7,-219.99,65.67
374,33.35,0.7,-174.18,62.05
375,36.31,0.7,-152.16,55.08
376,37.07,0.7,-170.73,56.73
377,9.61,0.7,-480.03,96.5
378,41.72,0.7,-140.87,49.12
379,42.2,0.7,-72.56,36.56
380,21.51,0.7,-350.37,84.36
381,30.26,0.7,-257.37,73.38
382,33.98,0.7,-191.87,63.48
383,51.57,0.7,-2.79,11.61
