Episode,Kick_Speed,friction,Rewards,Stop_Distance
1731,39.01,0.7,-1020.49,-3.82
1732,42.28,0.7,-1036.62,-10.26
1734,41.73,0.7,-1033.3,-10.01
1736,49.74,0.7,-1060.38,-10.1
1741,43.97,0.7,-1043.44,-10.37
1742,43.31,0.7,-1043.73,-10.04
1744,41.76,0.7,-1034.51,-10.21
1745,63.99,0.7,-1092.39,-10.78
1747,37.72,0.7,-50.84,3.88
1748,45.89,0.7,-1047.04,-10.06
1749,43.14,0.7,-1038.91,-10.3
1752,46.14,0.7,-1052.42,-10.11
1754,39.82,0.7,-1026.61,-10.08
1757,51.47,0.7,-1068.67,-10.06
1760,41.23,0.7,-1033.25,-10.19
1763,50.19,0.7,-1064.11,-10.33
1765,42.5,0.7,-1038.07,-10.02
1766,60.52,0.7,-1084.94,-10.44
1767,65.18,0.7,-1099.5,-10.0
1768,42.62,0.7,-1042.01,-10.18
1769,37.49,0.7,-26.46,4.9
1771,57.82,0.7,-1078.24,-10.85
1772,51.44,0.7,-1066.12,-10.12
1773,45.2,0.7,-1043.94,-10.21
1774,36.99,0.7,-58.26,3.67
1775,50.84,0.7,-1062.23,-10.04
1777,40.91,0.7,-1035.54,-10.03
1779,42.2,0.7,-1040.66,-10.22
1780,57.47,0.7,-1079.79,-10.6
1781,38.35,0.7,-230.43,1.52
1782,40.31,0.7,-1033.91,-10.04
1783,42.21,0.7,-1039.59,-10.2
1784,37.75,0.7,-336.79,0.93
1785,41.27,0.7,-1032.84,-10.11
1786,45.33,0.7,-1050.86,-10.26
1787,62.31,0.7,-1090.63,-10.13
1788,40.4,0.7,-1033.74,-10.02
1789,61.93,0.7,-1089.17,-10.62
1792,40.65,0.7,-1034.99,-10.05
1794,41.34,0.7,-1030.6,-10.01
1796,44.97,0.7,-1048.01,-10.44
1797,45.4,0.7,-1047.06,-10.19
1799,37.67,0.7,-1017.53,-2.16
1800,53.89,0.7,-1069.88,-10.08
1803,36.91,0.7,-1016.85,-1.79
1804,39.15,0.7,-1024.64,-8.67
1805,45.95,0.7,-1051.08,-10.47
1806,44.81,0.7,-1044.39,-10.3
1810,38.35,0.7,-1025.84,-9.92
1811,50.47,0.7,-1063.15,-10.15
1815,48.02,0.7,-1055.69,-10.58
1816,51.35,0.7,-1064.01,-10.54
1817,55.08,0.7,-1074.74,-10.39
1818,42.91,0.7,-1045.77,-10.21
1819,42.59,0.7,-1039.62,-10.36
1826,48.94,0.7,-1059.39,-10.22
1827,41.53,0.7,-1040.02,-10.35
1829,41.62,0.7,-1041.07,-10.05
1830,37.82,0.7,-1023.28,-7.37
1831,43.37,0.7,-1044.72,-10.19
