Episode,Kick_Speed,friction,variance_friction,Rewards,Stop_Distance
228,23.97,0.7,0.3,-331.92,73.27
229,44.94,0.7,0.3,-10.49,9.74
230,27.0,0.7,0.3,-218.36,65.62
231,36.85,0.7,0.3,-84.82,38.12
232,9.02,0.7,0.3,-460.38,95.53
233,40.1,0.7,0.3,-72.39,31.54
234,33.05,0.7,0.3,-165.27,51.25
235,33.59,0.7,0.3,-163.44,51.09
236,59.29,0.7,0.3,-2787.25,-10.36
237,33.74,0.7,0.3,-137.79,48.75
238,35.58,0.7,0.3,-96.28,39.44
239,43.56,0.7,0.3,-12.67,10.46
240,37.54,0.7,0.3,-94.22,39.21
241,35.75,0.7,0.3,-116.51,41.65
242,37.97,0.7,0.3,-64.42,35.58
243,46.96,0.7,0.3,-22.38,-2.84
244,37.97,0.7,0.3,-61.99,35.26
245,64.53,0.7,0.3,-2834.42,-10.39
246,32.41,0.7,0.3,-193.88,53.69
247,18.38,0.7,0.3,-368.44,85.48
248,23.05,0.7,0.3,-308.79,76.83
249,33.83,0.7,0.3,-104.29,45.45
250,51.12,0.7,0.3,-2249.93,-10.03
251,38.32,0.7,0.3,-90.33,33.84
252,46.0,0.7,0.3,-18.33,12.13
253,26.84,0.7,0.3,-224.66,66.07
254,41.74,0.7,0.3,-53.92,24.04
255,28.53,0.7,0.3,-214.3,60.23
256,47.57,0.7,0.3,-10.17,-1.61
257,34.34,0.7,0.3,-112.05,46.24
258,34.7,0.7,0.3,-132.01,48.21
259,40.01,0.7,0.3,-56.9,29.37
260,46.12,0.7,0.3,0,2.77
261,52.04,0.7,0.3,-2503.29,-10.19
262,38.36,0.7,0.3,-74.5,36.86
263,51.55,0.7,0.3,-2287.47,-10.05
264,36.18,0.7,0.3,-101.42,40.02
265,15.94,0.7,0.3,-429.79,88.86
266,48.58,0.7,0.3,-383.15,-7.27
267,40.28,0.7,0.3,-39.82,26.71
268,43.89,0.7,0.3,-16.65,11.66
269,27.59,0.7,0.3,-221.84,65.87
270,38.66,0.7,0.3,-62.97,30.24
271,33.45,0.7,0.3,-180.07,52.53
272,28.98,0.7,0.3,-275.12,64.66
273,34.78,0.7,0.3,-125.51,47.58
274,37.1,0.7,0.3,-76.07,37.06
275,17.73,0.7,0.3,-388.57,86.61
276,13.94,0.7,0.3,-457.2,90.31
277,34.08,0.7,0.3,-134.35,48.43
278,49.88,0.7,0.3,-163.59,-5.94
279,42.71,0.7,0.3,-11.04,15.29
280,54.01,0.7,0.3,-2280.19,-10.05
281,29.14,0.7,0.3,-243.59,62.42
282,42.36,0.7,0.3,-20.73,17.74
283,58.62,0.7,0.3,-2432.87,-10.15
284,29.04,0.7,0.3,-227.4,61.23
285,29.17,0.7,0.3,-258.13,63.47
286,58.2,0.7,0.3,-2461.5,-10.17
287,36.66,0.7,0.3,-87.2,38.4
288,23.67,0.7,0.3,-280.86,75.06
289,26.38,0.7,0.3,-288.61,70.49
290,30.84,0.7,0.3,-186.2,53.05
291,49.68,0.7,0.3,-109.37,-5.31
292,32.77,0.7,0.3,-178.29,52.38
293,41.29,0.7,0.3,-37.55,21.21
294,24.45,0.7,0.3,-321.86,72.64
295,56.71,0.7,0.3,-2521.11,-10.2
296,37.23,0.7,0.3,-88.97,33.67
297,35.75,0.7,0.3,-107.04,40.64
298,41.12,0.7,0.3,-44.2,22.41
299,34.59,0.7,0.3,-131.93,43.23
300,32.2,0.7,0.3,-171.77,51.82
301,16.34,0.7,0.3,-445.21,89.68
302,55.8,0.7,0.3,-2525.7,-10.21
303,42.29,0.7,0.3,-22.78,18.21
304,37.61,0.7,0.3,-81.65,37.74
305,33.38,0.7,0.3,-147.9,49.69
306,53.28,0.7,0.3,-2247.23,-10.02
307,38.16,0.7,0.3,-87.7,33.51
308,11.55,0.7,0.3,-538.38,94.43
309,34.4,0.7,0.3,-132.41,48.25
310,45.99,0.7,0.3,-10.05,9.59
311,27.78,0.7,0.3,-271.14,64.38
312,38.36,0.7,0.3,-77.15,32.17
313,48.07,0.7,0.3,-0.0,5.0
314,52.03,0.7,0.3,-967.84,-8.71
315,40.64,0.7,0.3,-36.05,20.93
316,61.84,0.7,0.3,-2599.95,-10.25
317,30.98,0.7,0.3,-200.22,59.14
318,34.06,0.7,0.3,-114.13,46.45
319,41.34,0.7,0.3,-44.8,22.52
320,45.71,0.7,0.3,-10.8,9.85
321,32.79,0.7,0.3,-170.76,51.73
322,28.22,0.7,0.3,-272.65,64.49
323,34.09,0.7,0.3,-115.46,46.59
324,66.76,0.7,0.3,-2399.49,-10.13
325,43.66,0.7,0.3,-10.34,15.1
326,29.8,0.7,0.3,-235.92,61.86
327,32.31,0.7,0.3,-176.17,52.2
328,49.74,0.7,0.3,-23.81,-2.94
329,36.72,0.7,0.3,-92.07,38.96
330,26.43,0.7,0.3,-290.26,70.6
331,25.1,0.7,0.3,-288.16,70.46
332,18.69,0.7,0.3,-425.28,83.65
333,37.63,0.7,0.3,-54.15,28.96
334,37.66,0.7,0.3,-66.23,35.82
335,35.31,0.7,0.3,-123.58,42.39
336,37.12,0.7,0.3,-72.3,31.53
337,25.6,0.7,0.3,-261.8,68.69
338,50.0,0.7,0.3,-345.17,-7.1
339,53.81,0.7,0.3,-2062.63,-9.89
340,10.7,0.7,0.3,-530.78,94.06
341,42.13,0.7,0.3,-14.58,16.24
342,46.08,0.7,0.3,0,4.62
343,40.51,0.7,0.3,-35.78,26.02
344,7.04,0.7,0.3,-519.97,98.49
345,40.62,0.7,0.3,-31.96,25.35
346,37.8,0.7,0.3,-74.6,36.88
347,43.41,0.7,0.3,-16.57,16.75
348,55.17,0.7,0.3,-2283.83,-10.05
349,44.68,0.7,0.3,-13.36,10.68
350,59.48,0.7,0.3,-2284.33,-10.05
351,21.13,0.7,0.3,-374.65,80.78
352,38.0,0.7,0.3,-86.85,33.41
353,47.8,0.7,0.3,-1.52,1.35
354,37.35,0.7,0.3,-109.39,40.89
355,33.19,0.7,0.3,-121.61,47.2
356,50.87,0.7,0.3,-537.47,-7.79
357,27.82,0.7,0.3,-279.13,64.94
358,42.99,0.7,0.3,-25.37,13.93
359,34.3,0.7,0.3,-170.87,51.74
360,33.76,0.7,0.3,-138.32,48.8
361,27.4,0.7,0.3,-248.37,67.76
362,40.48,0.7,0.3,-58.28,29.57
363,46.2,0.7,0.3,-8.78,9.14
364,30.2,0.7,0.3,-240.16,62.17
365,31.45,0.7,0.3,-190.21,58.35
366,39.85,0.7,0.3,-33.79,25.68
367,24.11,0.7,0.3,-320.31,72.54
368,40.47,0.7,0.3,-39.49,21.57
369,24.09,0.7,0.3,-330.96,73.21
370,49.03,0.7,0.3,-11.74,10.16
371,46.91,0.7,0.3,-4.33,7.34
372,45.28,0.7,0.3,0,2.94
373,50.51,0.7,0.3,-22.56,-2.86
374,37.75,0.7,0.3,-80.08,32.55
375,30.55,0.7,0.3,-186.05,58.02
376,70.17,0.7,0.3,-2254.26,-10.03
377,31.18,0.7,0.3,-166.05,56.37
378,49.0,0.7,0.3,-56.92,-4.3
379,47.68,0.7,0.3,-1.57,1.3
380,45.3,0.7,0.3,0,4.8
381,54.26,0.7,0.3,-2443.33,-10.15
382,49.85,0.7,0.3,-159.9,-5.91
383,32.9,0.7,0.3,-187.47,53.16
384,12.74,0.7,0.3,-481.57,91.58
385,30.81,0.7,0.3,-206.09,54.69
386,48.75,0.7,0.3,-6.24,-0.85
387,37.99,0.7,0.3,-95.92,34.52
388,43.94,0.7,0.3,-26.66,14.24
389,36.28,0.7,0.3,-80.42,37.59
390,50.85,0.7,0.3,-127.91,-5.56
391,42.55,0.7,0.3,-14.27,16.16
392,32.74,0.7,0.3,-133.2,48.32
393,20.76,0.7,0.3,-371.77,80.62
394,53.23,0.7,0.3,-2337.66,-10.09
395,49.23,0.7,0.3,-121.18,-5.47
396,41.28,0.7,0.3,-52.96,23.89
397,27.25,0.7,0.3,-244.21,67.47
398,29.23,0.7,0.3,-227.46,61.23
399,31.85,0.7,0.3,-181.34,57.63
400,44.72,0.7,0.3,-8.31,8.97
401,51.97,0.7,0.3,-2232.88,-10.01
402,31.57,0.7,0.3,-191.99,53.53
403,53.59,0.7,0.3,-2369.89,-10.11
404,42.0,0.7,0.3,-21.09,17.83
405,20.18,0.7,0.3,-394.55,81.93
406,43.65,0.7,0.3,-17.95,12.03
407,26.48,0.7,0.3,-262.13,68.71
408,56.54,0.7,0.3,-2276.47,-10.04
409,29.3,0.7,0.3,-217.05,60.44
410,40.18,0.7,0.3,-50.37,23.46
411,61.82,0.7,0.3,-2625.38,-10.27
412,43.42,0.7,0.3,-17.59,17.0
413,35.08,0.7,0.3,-140.8,44.11
414,50.83,0.7,0.3,-152.8,-5.84
415,44.14,0.7,0.3,-11.9,15.53
416,36.31,0.7,0.3,-129.97,43.04
417,61.83,0.7,0.3,-2656.46,-10.28
418,34.13,0.7,0.3,-143.47,49.29
419,24.42,0.7,0.3,-316.11,72.27
420,44.8,0.7,0.3,-9.07,9.25
421,32.92,0.7,0.3,-145.5,49.47
422,37.08,0.7,0.3,-77.32,32.19
423,52.05,0.7,0.3,-472.81,-7.6
424,32.91,0.7,0.3,-179.09,52.45
425,31.26,0.7,0.3,-189.8,58.32
426,49.84,0.7,0.3,-84.93,-4.92
427,29.11,0.7,0.3,-191.72,58.47
428,36.83,0.7,0.3,-76.8,37.15
429,42.77,0.7,0.3,-20.36,12.68
430,27.46,0.7,0.3,-214.03,65.3
431,40.23,0.7,0.3,-56.13,24.4
432,58.48,0.7,0.3,-2458.7,-10.16
433,32.68,0.7,0.3,-150.05,49.89
434,40.68,0.7,0.3,-38.38,21.37
435,33.64,0.7,0.3,-114.89,46.53
436,32.01,0.7,0.3,-173.43,51.96
437,63.69,0.7,0.3,-2785.65,-10.36
438,34.94,0.7,0.3,-130.99,48.11
439,35.5,0.7,0.3,-135.56,43.6
440,37.28,0.7,0.3,-62.72,35.36
441,47.01,0.7,0.3,-1.48,1.39
442,18.0,0.7,0.3,-447.54,84.87
443,36.49,0.7,0.3,-85.92,38.24
444,49.0,0.7,0.3,-7.77,-1.2
445,31.65,0.7,0.3,-185.03,52.95
446,14.68,0.7,0.3,-482.09,91.6
447,24.23,0.7,0.3,-289.53,70.55
448,50.41,0.7,0.3,-30.23,-3.31
449,36.58,0.7,0.3,-81.32,37.7
450,37.85,0.7,0.3,-70.42,36.35
451,34.09,0.7,0.3,-125.34,47.56
452,29.63,0.7,0.3,-192.77,58.55
453,33.1,0.7,0.3,-157.56,50.57
454,55.2,0.7,0.3,-81.68,-4.86
455,33.12,0.7,0.3,-162.87,51.04
456,34.41,0.7,0.3,-145.36,44.56
457,32.71,0.7,0.3,-149.32,49.82
458,26.91,0.7,0.3,-244.18,67.46
459,59.11,0.7,0.3,-2230.56,-10.01
460,37.58,0.7,0.3,-96.38,34.57
461,46.93,0.7,0.3,-20.79,12.79
462,27.09,0.7,0.3,-236.27,66.91
463,40.43,0.7,0.3,-35.19,25.92
464,44.77,0.7,0.3,-16.31,16.68
465,27.05,0.7,0.3,-258.64,63.5
466,37.09,0.7,0.3,-94.79,34.38
467,42.35,0.7,0.3,-58.59,29.62
468,38.42,0.7,0.3,-62.78,35.37
469,41.09,0.7,0.3,-55.39,29.15
470,39.9,0.7,0.3,-83.48,32.98
471,42.1,0.7,0.3,-35.49,25.97
472,23.35,0.7,0.3,-329.88,73.14
473,37.5,0.7,0.3,-85.49,38.19
474,27.59,0.7,0.3,-237.24,66.97
475,49.32,0.7,0.3,-17.88,12.01
476,30.1,0.7,0.3,-162.64,56.08
477,53.5,0.7,0.3,-1.56,1.31
478,28.56,0.7,0.3,-242.16,62.32
479,44.76,0.7,0.3,-55.76,24.34
480,28.74,0.7,0.3,-263.92,63.88
481,36.22,0.7,0.3,-146.26,44.64
482,47.64,0.7,0.3,-32.87,20.32
483,12.54,0.7,0.3,-466.61,90.8
484,43.33,0.7,0.3,-58.77,24.81
485,34.45,0.7,0.3,-106.56,45.68
486,48.38,0.7,0.3,-17.13,16.88
