Episode,Kick_Speed,friction,variance_friction,Rewards,Stop_Distance
346,37.84,0.7,0.3,-82.84,37.9
347,40.86,0.7,0.3,-62.2,40.29
348,42.29,0.7,0.3,-72.89,41.66
349,34.3,0.7,0.3,-61.74,35.07
350,39.0,0.7,0.3,-90.61,38.87
351,37.79,0.7,0.3,-83.75,38.02
352,29.55,0.7,0.3,0,6.78
353,63.93,0.7,0.3,-68.09,41.06
354,40.79,0.7,0.3,-62.32,40.31
355,22.2,0.7,0.3,0,6.78
356,58.03,0.7,0.3,-116.91,51.73
357,31.55,0.7,0.3,-46.03,32.71
358,32.9,0.7,0.3,-53.54,33.87
359,28.18,0.7,0.3,0,6.65
360,38.6,0.7,0.3,-89.05,38.68
361,47.12,0.7,0.3,-116.15,46.61
362,27.37,0.7,0.3,0,6.68
363,37.57,0.7,0.3,-82.49,37.86
364,56.38,0.7,0.3,-152.37,55.1
365,29.07,0.7,0.3,0,6.8
366,44.76,0.7,0.3,-91.66,43.92
367,47.0,0.7,0.3,-117.32,46.74
368,32.49,0.7,0.3,-50.36,33.39
369,9.4,0.7,0.3,0,6.57
370,39.77,0.7,0.3,-96.22,39.55
371,52.7,0.7,0.3,-172.04,61.87
372,54.42,0.7,0.3,-178.25,57.38
373,30.61,0.7,0.3,-39.6,31.67
374,47.69,0.7,0.3,-121.89,47.21
375,48.74,0.7,0.3,-213.63,65.18
376,43.06,0.7,0.3,-77.04,42.18
377,39.88,0.7,0.3,-98.19,39.79
378,50.89,0.7,0.3,-177.05,62.28
379,28.14,0.7,0.3,0,6.76
380,40.17,0.7,0.3,-99.37,39.93
381,47.68,0.7,0.3,-99.98,44.86
382,42.61,0.7,0.3,-73.12,41.69
383,58.83,0.7,0.3,-105.79,50.6
384,21.97,0.7,0.3,0,6.8
385,39.19,0.7,0.3,-93.44,39.22
386,44.68,0.7,0.3,-90.85,43.82
387,46.84,0.7,0.3,-112.33,46.21
388,24.85,0.7,0.3,0,6.7
389,46.08,0.7,0.3,-104.59,45.37
390,26.17,0.7,0.3,0,6.72
391,47.17,0.7,0.3,-107.57,45.69
392,22.34,0.7,0.3,0,6.73
393,29.59,0.7,0.3,0,6.78
394,33.38,0.7,0.3,-57.18,34.41
395,16.44,0.7,0.3,0,6.77
396,40.62,0.7,0.3,-60.46,40.06
397,42.45,0.7,0.3,-71.77,41.52
398,49.24,0.7,0.3,-226.82,66.18
399,27.86,0.7,0.3,0,6.77
400,38.88,0.7,0.3,-90.02,38.8
401,30.29,0.7,0.3,-37.88,31.38
402,49.46,0.7,0.3,-211.29,65.0
403,54.65,0.7,0.3,-164.94,56.22
404,36.92,0.7,0.3,-76.07,37.03
405,26.82,0.7,0.3,0,6.78
406,39.46,0.7,0.3,-92.39,39.09
407,23.58,0.7,0.3,0,6.63
408,13.72,0.7,0.3,0,6.74
409,24.66,0.7,0.3,0,6.76
410,22.97,0.7,0.3,0,6.69
411,47.07,0.7,0.3,-116.76,46.68
412,31.93,0.7,0.3,-48.8,33.15
413,19.43,0.7,0.3,0,6.8
414,33.63,0.7,0.3,-57.11,34.4
415,34.17,0.7,0.3,-59.84,34.8
416,45.38,0.7,0.3,-97.79,44.61
417,34.07,0.7,0.3,-61.03,34.97
418,32.4,0.7,0.3,-50.33,33.38
419,37.91,0.7,0.3,-84.38,38.1
420,41.75,0.7,0.3,-69.87,41.28
421,53.28,0.7,0.3,-203.78,59.5
422,37.82,0.7,0.3,-81.62,37.75
423,59.23,0.7,0.3,-118.97,51.94
424,34.57,0.7,0.3,-62.33,35.15
425,29.88,0.7,0.3,0,6.8
426,38.19,0.7,0.3,-85.77,38.27
427,44.24,0.7,0.3,-86.37,43.3
428,48.53,0.7,0.3,-205.76,64.58
429,31.27,0.7,0.3,-44.78,32.52
430,48.66,0.7,0.3,-217.75,65.5
431,34.03,0.7,0.3,-60.95,34.96
432,29.94,0.7,0.3,0,6.77
433,51.88,0.7,0.3,-179.57,62.49
434,31.24,0.7,0.3,-44.71,32.5
435,35.85,0.7,0.3,-71.27,36.39
436,22.03,0.7,0.3,0,6.78
437,45.83,0.7,0.3,-106.41,45.57
438,34.8,0.7,0.3,-64.68,35.48
439,37.12,0.7,0.3,-78.04,37.29
440,26.58,0.7,0.3,0,6.79
441,23.52,0.7,0.3,0,6.78
442,29.68,0.7,0.3,0,6.79
443,40.77,0.7,0.3,-63.0,40.4
444,17.6,0.7,0.3,0,6.59
445,50.58,0.7,0.3,-199.74,64.11
446,39.35,0.7,0.3,-94.18,39.31
447,26.9,0.7,0.3,0,6.77
448,31.68,0.7,0.3,-47.31,32.92
449,22.71,0.7,0.3,0,6.7
450,39.76,0.7,0.3,-97.32,39.68
451,43.56,0.7,0.3,-82.5,42.84
452,35.63,0.7,0.3,-69.01,36.08
453,35.82,0.7,0.3,-69.8,36.19
454,21.58,0.7,0.3,0,6.77
455,17.6,0.7,0.3,0,6.8
456,41.4,0.7,0.3,-65.22,40.69
457,30.02,0.7,0.3,0,6.72
458,21.91,0.7,0.3,0,6.8
459,28.48,0.7,0.3,0,6.79
460,30.31,0.7,0.3,-38.39,31.47
461,19.22,0.7,0.3,0,6.78
462,35.28,0.7,0.3,-67.18,35.83
463,49.04,0.7,0.3,-221.91,65.81
464,50.43,0.7,0.3,-195.82,63.8
465,29.48,0.7,0.3,0,6.76
466,44.31,0.7,0.3,-86.45,43.31
467,18.23,0.7,0.3,0,6.79
468,31.0,0.7,0.3,-41.75,32.02
469,17.15,0.7,0.3,0,6.77
470,23.68,0.7,0.3,0,6.8
471,35.32,0.7,0.3,-66.54,35.74
472,36.73,0.7,0.3,-75.66,36.98
473,42.67,0.7,0.3,-73.22,41.7
474,14.85,0.7,0.3,0,6.78
475,55.28,0.7,0.3,-169.23,56.6
476,33.56,0.7,0.3,-57.26,34.42
477,29.17,0.7,0.3,0,6.74
478,28.3,0.7,0.3,0,6.79
479,52.51,0.7,0.3,-166.68,61.42
480,37.9,0.7,0.3,-83.61,38.0
481,38.47,0.7,0.3,-87.3,38.46
482,27.06,0.7,0.3,0,6.77
483,30.16,0.7,0.3,0,6.66
484,35.56,0.7,0.3,-67.98,35.94
485,31.56,0.7,0.3,-45.58,32.64
486,32.67,0.7,0.3,-53.09,33.8
487,57.07,0.7,0.3,-121.16,52.15
488,64.59,0.7,0.3,-62.51,40.33
489,36.28,0.7,0.3,-73.8,36.73
490,20.88,0.7,0.3,0,6.77
491,31.82,0.7,0.3,-48.03,33.03
492,24.82,0.7,0.3,0,6.76
493,39.24,0.7,0.3,-90.99,38.92
494,36.36,0.7,0.3,-73.79,36.73
495,30.78,0.7,0.3,-40.4,31.8
496,39.88,0.7,0.3,-97.86,39.75
497,49.44,0.7,0.3,-200.6,64.17
498,43.0,0.7,0.3,-77.33,42.21
499,43.54,0.7,0.3,-82.66,42.86
500,32.77,0.7,0.3,-52.04,33.65
501,44.33,0.7,0.3,-89.54,43.67
502,36.77,0.7,0.3,-75.4,36.94
503,48.5,0.7,0.3,-109.95,45.95
504,37.52,0.7,0.3,-81.75,37.77
505,57.4,0.7,0.3,-119.69,52.01
506,44.41,0.7,0.3,-88.93,43.6
507,32.16,0.7,0.3,-48.79,33.15
508,74.96,0.7,0.3,-26.57,19.22
509,48.37,0.7,0.3,-233.33,66.67
510,25.67,0.7,0.3,0,6.74
511,43.84,0.7,0.3,-83.08,42.91
512,33.48,0.7,0.3,-56.49,34.31
513,39.16,0.7,0.3,-90.85,38.9
514,60.67,0.7,0.3,-108.86,45.83
515,32.64,0.7,0.3,-52.61,33.73
516,53.36,0.7,0.3,-197.56,58.99
517,29.77,0.7,0.3,0,6.71
518,53.35,0.7,0.3,-154.62,60.4
519,20.06,0.7,0.3,0,6.78
520,48.89,0.7,0.3,-191.63,63.46
521,27.7,0.7,0.3,0,6.79
522,43.53,0.7,0.3,-79.66,42.5
523,32.23,0.7,0.3,-50.3,33.38
524,52.83,0.7,0.3,-168.61,61.59
525,37.2,0.7,0.3,-77.78,37.25
526,62.52,0.7,0.3,-81.24,42.69
527,39.51,0.7,0.3,-95.39,39.45
528,65.09,0.7,0.3,-79.32,37.45
529,28.72,0.7,0.3,0,6.78
530,43.57,0.7,0.3,-81.54,42.72
531,21.06,0.7,0.3,0,6.78
532,14.89,0.7,0.3,0,6.79
533,56.53,0.7,0.3,-152.81,55.14
534,44.99,0.7,0.3,-93.66,44.15
535,42.16,0.7,0.3,-72.11,41.57
536,21.95,0.7,0.3,0,6.7
537,36.09,0.7,0.3,-73.51,36.69
538,27.86,0.7,0.3,0,6.68
539,20.16,0.7,0.3,0,6.79
540,46.85,0.7,0.3,-114.24,46.41
541,35.66,0.7,0.3,-70.59,36.3
542,42.48,0.7,0.3,-72.82,41.65
543,29.28,0.7,0.3,0,6.73
544,33.64,0.7,0.3,-58.18,34.56
545,36.01,0.7,0.3,-71.82,36.46
546,39.09,0.7,0.3,-92.0,39.04
547,44.4,0.7,0.3,-87.34,43.41
548,31.64,0.7,0.3,-46.14,32.73
549,24.6,0.7,0.3,0,6.8
550,54.34,0.7,0.3,-163.69,56.11
551,25.59,0.7,0.3,0,6.8
552,39.44,0.7,0.3,-92.53,39.11
553,41.46,0.7,0.3,-66.63,40.87
554,26.13,0.7,0.3,0,6.78
555,30.06,0.7,0.3,0,6.77
556,27.69,0.7,0.3,0,6.79
557,27.48,0.7,0.3,0,6.8
558,36.37,0.7,0.3,-75.23,36.92
559,31.39,0.7,0.3,-44.84,32.52
560,44.28,0.7,0.3,-87.61,43.44
561,27.08,0.7,0.3,0,6.79
562,54.75,0.7,0.3,-158.41,55.64
563,31.95,0.7,0.3,-48.39,33.08
564,41.28,0.7,0.3,-66.68,40.88
565,33.31,0.7,0.3,-56.37,34.29
566,35.45,0.7,0.3,-67.99,35.94
567,55.87,0.7,0.3,-151.06,54.98
