Episode,Kick_Speed,friction,variance_friction,Rewards,Stop_Distance
532,42.96,0.7,0.3,-2.21,11.31
533,23.34,0.7,0.3,-252.94,73.08
534,36.39,0.7,0.3,-57.13,34.4
535,33.05,0.7,0.3,-111.2,46.09
536,48.02,0.7,0.3,-1018.4,-0.05
537,29.98,0.7,0.3,-184.47,57.9
538,54.61,0.7,0.3,-1032.63,-0.32
539,41.25,0.7,0.3,-23.11,18.38
540,26.11,0.7,0.3,-259.21,68.54
541,35.83,0.7,0.3,-71.64,41.51
542,27.9,0.7,0.3,-161.61,61.0
543,46.7,0.7,0.3,-1014.62,-0.04
544,36.16,0.7,0.3,-79.34,37.45
545,34.61,0.7,0.3,-101.72,45.05
546,24.82,0.7,0.3,-210.25,70.02
547,24.06,0.7,0.3,-237.45,71.99
548,27.88,0.7,0.3,-187.1,63.1
549,37.43,0.7,0.3,-32.56,30.46
550,35.71,0.7,0.3,-62.61,40.35
551,37.42,0.7,0.3,-64.25,35.42
552,49.8,0.7,0.3,-1025.1,-0.06
553,31.23,0.7,0.3,-152.82,55.14
554,53.58,0.7,0.3,-1032.02,-0.12
555,33.29,0.7,0.3,-124.21,47.45
556,37.78,0.7,0.3,-32.51,30.45
557,57.21,0.7,0.3,-1038.1,-0.2
558,30.42,0.7,0.3,-148.99,54.79
559,50.84,0.7,0.3,-1024.19,-0.09
560,27.59,0.7,0.3,-207.23,64.69
561,42.34,0.7,0.3,-13.05,15.58
562,28.92,0.7,0.3,-200.2,59.21
563,31.1,0.7,0.3,-137.65,53.74
564,30.64,0.7,0.3,-148.4,54.74
565,45.14,0.7,0.3,-90.45,2.98
566,41.47,0.7,0.3,-18.42,17.16
567,51.14,0.7,0.3,-1025.16,-0.07
568,19.73,0.7,0.3,-328.28,83.03
569,40.27,0.7,0.3,-10.87,20.25
570,31.33,0.7,0.3,-110.09,51.04
571,42.35,0.7,0.3,0,8.93
572,38.04,0.7,0.3,-32.64,30.47
573,46.41,0.7,0.3,-425.4,0.57
574,57.75,0.7,0.3,-1037.58,-0.05
575,39.71,0.7,0.3,-20.99,22.8
576,35.18,0.7,0.3,-75.08,36.9
577,42.66,0.7,0.3,-8.78,14.14
578,59.97,0.7,0.3,-1042.01,-0.01
579,15.36,0.7,0.3,-387.43,86.52
580,51.85,0.7,0.3,-1028.1,-0.12
581,36.11,0.7,0.3,-66.22,35.7
582,36.69,0.7,0.3,-64.12,35.41
583,44.58,0.7,0.3,-73.92,3.3
584,38.61,0.7,0.3,-30.12,30.02
585,40.63,0.7,0.3,-21.33,17.93
586,37.72,0.7,0.3,-40.53,31.82
587,39.92,0.7,0.3,-19.56,22.47
588,38.56,0.7,0.3,-36.54,26.03
589,60.57,0.7,0.3,-1042.63,-0.13
590,29.06,0.7,0.3,-172.98,61.95
591,51.55,0.7,0.3,-1024.35,-0.01
592,44.47,0.7,0.3,0,9.17
593,45.45,0.7,0.3,-1.66,11.0
594,51.2,0.7,0.3,-1019.03,-0.06
595,62.43,0.7,0.3,-1041.63,-0.01
