Episode,Kick_Speed,NN_start_speed,CRS_speed,location_of_patch,friction,Rewards,Stop_Distance
443,18.47,18.47,-0.0,66.05,0.38,-306.31,81.67
444,35.07,35.07,-0.0,21.51,0.39,-140.58,49.09
445,13.72,13.34,-0.0,6.76,0.4,-355.31,84.65
446,37.45,37.45,-0.0,13.07,0.73,-142.68,49.3
447,13.86,13.47,-0.0,35.26,0.45,-390.74,86.71
448,20.78,20.78,-0.0,59.55,0.49,-304.31,76.51
449,14.45,14.45,-0.0,18.3,0.37,-411.39,87.88
450,23.25,23.25,-0.0,95.12,0.74,-230.01,71.46
451,29.16,29.16,-0.0,66.08,0.42,-193.9,58.69
452,9.47,9.18,-0.0,25.8,0.48,-376.86,90.96
453,21.54,21.54,-0.0,74.69,0.6,-296.79,76.03
454,11.68,11.68,-0.0,85.06,0.37,-384.08,91.36
455,37.53,37.53,-0.0,4.3,0.2,-117.19,51.76
456,22.06,22.06,-0.0,28.22,0.52,-263.06,73.77
457,5.52,5.52,-0.0,92.31,0.69,-494.6,97.24
458,32.12,32.12,-0.0,16.07,0.48,-184.13,57.88
459,42.96,42.96,0.0,92.1,0.52,-8.83,14.16
460,23.4,23.4,0.0,36.99,0.53,-225.55,71.14
461,33.75,33.04,0.0,48.59,0.46,-74.21,41.83
462,21.5,21.5,0.0,14.18,0.57,-280.59,74.96
463,31.85,31.85,0.0,74.07,0.08,-114.6,51.5
464,32.04,32.04,0.0,49.88,0.54,-142.38,49.27
465,19.3,19.3,0.0,85.92,0.69,-283.45,80.22
466,37.61,36.88,0.0,70.14,0.62,-44.99,32.55
467,7.56,7.56,0.0,54.88,0.29,-465.18,95.73
468,5.84,5.84,0.0,98.23,0.55,-491.01,97.06
469,26.52,26.52,0.0,71.57,0.59,-214.2,65.23
470,31.97,31.97,0.0,12.24,0.58,-207.2,59.78
471,35.56,34.84,0.0,49.87,0.7,-91.87,39.03
472,28.13,28.13,0.0,39.6,0.54,-203.69,59.49
473,31.2,31.2,0.0,16.65,0.77,-208.87,59.91
474,6.01,5.76,0.0,37.69,0.54,-472.31,96.1
475,31.15,31.15,0.0,41.62,0.31,-135.99,48.64
476,6.64,6.64,0.0,61.66,0.58,-480.27,96.51
477,10.46,10.46,0.0,90.55,0.63,-408.0,92.68
478,35.69,35.69,0.0,21.19,0.24,-120.18,47.03
479,31.17,31.17,0.0,96.77,0.55,-119.11,51.95
480,40.1,40.1,0.0,37.95,0.61,-58.01,34.53
481,41.43,41.43,0.0,22.83,0.52,-74.54,36.83
482,7.53,7.53,0.0,87.99,0.58,-465.53,95.75
483,13.36,13.36,0.0,47.0,0.1,-437.52,89.32
484,14.76,14.76,0.0,55.86,0.29,-403.65,87.44
485,5.27,5.27,0.0,90.3,0.7,-487.67,96.89
486,23.17,23.17,0.0,36.97,0.4,-247.74,72.71
487,39.5,39.5,0.0,21.51,0.48,-72.02,41.55
488,14.68,14.68,0.0,21.68,0.58,-405.74,87.56
489,25.27,25.27,0.0,95.36,0.46,-253.34,68.12
490,20.8,20.8,0.0,74.85,0.33,-319.03,77.46
491,36.72,36.72,0.0,15.86,0.06,-108.02,45.74
492,41.87,41.87,0.0,79.77,0.7,-21.24,17.91
493,30.48,29.64,0.0,76.89,0.66,-124.26,52.46
494,27.41,27.41,0.0,49.43,0.46,-186.95,63.09
495,41.24,41.24,0.0,15.66,0.58,-88.1,38.56
496,26.99,26.99,0.0,66.99,0.6,-199.67,64.1
497,27.37,27.37,0.0,1.52,0.5,-172.63,61.92
498,40.75,40.75,0.0,80.76,0.71,-25.47,23.8
499,24.43,24.43,0.0,61.97,0.52,-210.13,70.01
