Episode,Kick_Speed,NN_start_speed,CRS_speed,location_of_patch,friction,Rewards,Stop_Distance
431,28.87,28.87,5.54,12.82,0.4,-191.2,63.43
432,27.74,27.74,5.54,38.7,0.6,-76.75,37.12
433,34.89,34.89,5.54,66.45,0.43,-14.31,21.17
434,25.87,25.87,5.54,49.82,0.34,-85.07,38.19
435,33.37,33.37,5.67,97.46,0.63,-1022.67,-0.05
436,10.92,10.92,5.71,16.25,0.18,-1022.85,-0.06
437,42.38,41.61,5.71,63.47,0.5,-23.62,18.51
438,19.72,19.72,5.54,98.65,0.32,-1022.14,-0.07
439,35.29,35.29,5.7,82.09,0.37,-1022.81,-0.08
440,43.11,43.11,5.7,19.95,0.47,-42.45,32.14
441,26.61,26.61,5.7,19.74,0.55,-99.11,44.76
442,33.85,33.85,5.54,67.09,0.84,-1022.17,-0.07
443,40.32,40.32,5.54,16.29,0.52,-69.92,41.29
444,40.93,40.93,5.54,64.46,0.55,-21.27,22.87
445,9.1,9.1,5.65,24.51,0.33,-1022.61,-0.07
446,5.58,5.58,3.95,86.67,0.38,-1015.79,-0.08
447,9.42,9.42,5.53,48.75,0.47,-1022.12,-0.06
448,15.86,15.86,5.6,32.5,0.58,-1022.39,-0.09
449,33.02,33.02,5.6,24.31,0.54,-133.12,53.31
450,41.7,41.7,5.6,4.6,0.58,-33.36,25.42
451,8.48,8.48,5.48,33.79,0.49,-1021.9,-0.06
452,39.4,39.4,5.48,32.23,0.9,-44.65,27.49
453,10.8,10.51,5.7,17.4,0.54,-1022.79,-0.05
454,43.43,43.43,5.7,53.99,0.59,-15.28,21.42
455,23.73,23.14,5.72,93.08,0.17,-268.73,1.29
456,21.52,21.52,5.74,31.87,0.54,-1022.96,-0.08
457,7.31,7.31,5.31,60.11,0.52,-1021.24,-0.07
458,31.29,30.61,5.31,25.12,0.44,-151.47,55.02
459,32.83,32.83,5.74,77.83,0.48,-1022.96,-0.09
460,41.31,41.31,5.74,62.04,0.41,-18.46,22.21
461,36.47,36.47,5.74,10.01,0.55,-121.32,52.17
462,8.73,8.73,5.68,67.25,0.31,-1022.73,-0.07
463,32.46,32.46,5.68,19.32,0.31,-160.63,55.84
464,9.68,9.68,5.5,74.75,0.49,-1021.99,-0.07
465,26.92,26.92,5.5,31.63,0.67,-60.01,40.0
466,10.12,10.12,5.72,83.3,0.66,-1022.89,-0.07
467,33.27,33.27,5.72,46.19,0.51,-48.22,33.06
468,7.97,7.97,5.39,23.53,0.52,-1021.57,-0.06
469,8.01,8.01,5.54,47.03,0.39,-1022.18,-0.07
470,16.89,16.89,5.54,54.75,0.42,-49.36,28.3
471,26.87,26.87,5.54,31.63,0.52,-99.34,39.92
472,29.24,28.58,5.54,55.17,0.53,-49.91,28.39
473,44.67,44.67,8.92,87.03,0.41,0,5.78
474,22.65,22.65,8.92,51.55,0.37,-31.63,30.29
475,40.85,40.85,8.92,10.6,0.69,-71.06,41.43
476,40.47,40.47,8.92,15.39,0.38,-98.65,39.84
477,21.33,21.33,5.63,91.07,0.53,-1022.51,-0.07
478,32.37,32.37,5.53,72.81,0.5,-1022.14,-0.07
479,8.38,8.38,5.63,74.11,0.45,-1022.51,-0.06
480,30.41,30.41,5.74,53.87,0.64,-1022.97,-0.1
481,5.27,5.27,3.68,1.72,0.66,-1014.71,-0.07
482,21.85,21.85,3.68,34.37,0.53,-91.34,38.96
483,18.25,18.25,5.59,33.36,0.62,-1022.36,-0.09
484,43.34,43.34,5.76,2.48,0.31,-1023.04,-3.83
485,15.79,15.79,5.76,60.47,0.21,-56.42,29.44
486,40.74,40.74,5.76,34.11,0.34,-49.37,33.24
487,44.87,44.87,5.76,50.12,0.69,-21.76,18.04
488,32.76,32.76,5.76,47.19,0.41,-44.71,32.5
489,27.98,27.33,5.67,88.19,0.59,-1022.68,-0.06
490,43.12,43.12,5.67,40.96,0.7,-39.27,26.53
491,30.89,30.89,5.67,62.82,0.48,-24.41,23.57
492,13.51,13.51,5.71,32.47,0.58,-1022.83,-0.06
493,40.52,40.52,5.71,23.91,0.43,-86.01,38.3
494,28.69,28.69,5.71,97.44,0.32,-1022.84,-0.07
495,30.05,30.05,5.71,10.69,0.37,-177.08,62.29
496,36.68,36.68,5.71,23.09,0.4,-99.12,44.76
497,21.59,21.59,5.67,85.41,0.48,-1022.69,-0.09
498,19.14,19.14,5.56,12.89,0.71,-1022.24,-0.05
499,36.58,36.58,5.56,61.01,0.32,-28.41,24.42
500,32.43,32.43,5.7,58.56,0.61,-1022.8,-0.07
501,38.55,38.55,5.7,50.93,0.27,-42.39,32.13
502,38.67,38.67,5.72,69.3,0.59,-1022.88,-0.08
503,43.5,43.5,5.72,30.53,0.42,-44.09,27.39
504,5.77,5.77,4.11,40.59,0.61,-1016.43,-0.07
505,29.16,28.5,5.49,66.07,0.63,-1021.94,-0.07
506,44.69,44.69,-0.01,70.6,0.52,-3.73,12.06
507,33.44,32.73,-0.01,41.49,0.29,-92.38,44.0
508,41.91,41.91,-0.01,20.87,0.41,-66.83,35.78
509,25.3,25.3,-0.01,69.51,0.38,-26.87,19.29
510,22.53,22.53,-0.01,41.47,0.54,-66.73,35.77
511,34.65,34.65,5.72,93.87,0.48,-1022.88,-0.06
512,35.96,35.96,5.76,54.34,0.63,-1023.04,-0.08
513,6.46,6.46,4.67,93.58,0.46,-1018.67,-0.06
514,38.84,38.84,4.67,54.65,0.42,-32.46,30.44
515,9.33,9.33,5.7,16.45,0.65,-1022.81,-0.08
516,26.53,25.9,5.5,5.9,0.51,-1021.99,-0.06
517,15.45,15.45,5.66,89.2,0.43,-1022.65,-0.08
518,15.58,15.58,5.72,50.66,0.62,-1022.88,-0.06
519,21.86,21.86,5.64,86.78,0.42,-1022.57,-0.08
520,14.13,14.13,5.75,3.28,0.51,-1022.98,-0.06
521,35.58,35.58,5.75,55.65,0.48,-48.0,28.07
522,5.3,5.3,3.71,1.79,0.63,-1014.84,-0.06
523,23.46,23.46,3.71,31.83,0.47,-99.29,39.92
524,28.95,28.95,5.55,81.86,0.45,-1022.2,-0.08
525,36.82,36.82,5.55,28.38,0.63,-91.51,43.9
526,31.29,31.29,5.54,74.36,0.4,-1022.17,-0.07
527,37.71,37.71,5.55,94.14,0.34,-1022.21,-0.08
528,8.43,8.43,5.67,95.85,0.54,-1022.66,-0.08
529,22.59,22.59,5.67,55.13,0.21,-51.39,33.55
530,16.58,16.58,5.57,17.01,0.56,-1022.26,-0.07
531,36.22,36.22,5.57,55.44,0.35,-46.7,27.85
532,27.22,27.22,5.77,3.93,0.47,-1023.08,-0.07
533,5.82,5.82,4.15,11.61,0.42,-1016.62,-0.06
534,41.87,41.87,5.59,83.39,0.46,-1022.36,-0.07
535,38.35,38.35,5.59,58.03,0.55,-36.08,31.07
536,29.17,29.17,5.59,58.28,0.4,-38.6,26.41
537,21.18,21.18,5.73,92.11,0.32,-1022.92,-0.06
538,11.79,11.79,5.7,22.42,0.44,-1022.8,-0.06
539,32.16,32.16,5.7,34.08,0.49,-90.79,38.9
540,28.56,28.56,5.56,72.43,0.43,-1022.25,-0.07
541,5.52,5.52,3.89,72.8,0.72,-1015.56,-0.08
542,16.82,16.82,5.57,45.28,0.56,-1022.28,-0.06
543,28.87,28.87,5.56,92.69,0.54,-1022.22,-0.08
544,44.06,44.06,5.6,3.94,0.77,-1022.4,-3.83
545,38.33,38.33,5.71,1.52,0.31,-1022.86,-4.03
546,43.47,43.47,5.71,35.26,0.42,-43.54,27.3
547,36.46,36.46,5.71,61.5,0.38,-27.34,24.2
548,10.39,10.39,5.61,87.85,0.49,-1022.46,-0.07
549,33.71,33.01,5.51,83.86,0.76,-1022.04,-0.07
550,26.54,26.54,5.52,79.36,0.45,-1022.08,-0.07
551,42.79,42.79,5.52,58.63,0.48,-12.59,20.72
552,36.07,35.34,5.52,16.22,0.19,-136.54,48.69
553,36.47,36.47,5.52,35.58,0.57,-81.18,42.68
554,44.46,44.46,5.46,81.07,0.68,0,9.3
555,34.5,34.5,5.46,6.51,0.51,-170.68,56.73
556,27.05,27.05,5.67,84.59,0.63,-1022.7,-0.09
557,38.58,38.58,5.74,65.93,0.59,-1022.96,-0.08
558,39.77,39.77,5.63,86.18,0.39,-1022.53,-0.08
559,43.57,43.57,5.63,60.86,0.19,-17.86,17.0
560,28.52,28.52,5.72,80.94,0.59,-1022.89,-0.07
561,13.19,13.19,5.47,34.74,0.53,-1021.88,-0.07
562,9.62,9.62,5.7,6.24,0.8,-1022.8,-0.05
563,6.29,6.06,4.53,38.99,0.38,-1018.14,-0.07
564,12.23,11.88,5.6,90.55,0.67,-1022.4,-0.08
565,33.59,33.59,5.6,65.58,0.42,-17.37,21.94
566,24.2,24.2,5.69,64.44,0.64,-1022.77,-0.08
567,11.49,11.49,5.56,37.19,0.76,-1022.26,-0.08
568,26.37,25.75,5.64,90.1,0.81,-1022.57,-0.07
569,13.86,13.86,5.74,62.22,0.49,-1022.95,-0.05
570,30.5,30.5,5.74,52.44,0.42,-57.32,29.58
571,24.13,24.13,5.69,52.49,0.63,-1022.77,-0.07
572,23.29,23.29,5.75,81.44,0.56,-1022.99,-0.09
573,12.12,12.12,5.71,23.5,0.42,-1022.83,-0.06
574,32.95,32.95,5.56,51.85,0.63,-1022.25,-0.06
575,27.85,27.85,5.56,14.52,0.71,-112.99,46.28
576,26.28,26.28,5.54,55.18,0.65,-1022.15,-0.07
577,39.05,39.05,5.62,85.37,0.44,-1022.48,-0.08
578,33.65,33.65,5.62,73.92,0.21,-22.86,18.32
579,24.24,23.64,5.52,80.58,0.37,-1022.07,-0.07
580,9.83,9.83,5.5,49.61,0.49,-1021.98,-0.07
581,25.17,25.17,5.5,44.83,0.34,-74.67,41.89
582,13.85,13.85,5.73,26.08,0.5,-1022.93,-0.09
583,5.53,5.53,3.9,99.46,0.56,-1015.6,-0.06
584,17.45,17.45,5.52,71.69,0.48,-1022.08,-0.06
585,16.37,16.37,5.53,54.01,0.41,-1022.14,-0.07
586,5.52,5.52,3.89,60.09,0.78,-1015.56,-0.08
587,36.59,35.86,3.89,9.35,0.42,-105.58,50.58
588,11.99,11.99,5.74,54.1,0.66,-1022.97,-0.1
589,35.54,35.54,5.74,64.14,0.51,-1022.98,-0.07
590,37.0,37.0,5.74,18.09,0.41,-128.05,47.84
591,9.93,9.93,5.72,44.37,0.52,-1022.88,-0.06
592,33.26,33.26,5.72,35.52,0.26,-128.36,47.87
593,40.75,40.75,5.72,4.98,0.2,-96.14,44.43
594,28.51,28.51,5.72,8.85,0.51,-224.38,66.0
595,11.5,11.5,5.57,99.05,0.46,-1022.28,-0.06
596,26.7,26.7,5.57,65.4,0.39,-16.88,21.82
597,12.84,12.48,5.69,10.33,0.45,-1022.78,-0.08
598,5.58,5.58,3.95,52.91,0.58,-1015.79,-0.08
599,22.1,22.1,5.68,56.82,0.58,-1022.72,-0.07
600,18.02,18.02,5.72,96.98,0.64,-1022.87,-0.08
601,26.04,26.04,5.72,39.75,0.45,-70.02,36.22
602,28.78,28.78,5.52,97.52,0.47,-1022.09,-0.08
603,16.71,16.71,5.52,66.68,0.64,-1022.1,-0.06
604,27.3,27.3,5.75,51.63,0.66,-1022.98,-0.09
605,16.63,16.63,5.71,98.58,0.59,-1022.82,-0.08
606,25.53,25.53,5.58,16.73,0.71,-1022.33,-0.06
607,19.39,19.39,5.67,85.75,0.52,-1022.69,-0.08
608,22.06,22.06,5.55,99.35,0.5,-1022.18,-0.07
609,42.87,42.87,-0.0,78.72,0.59,-7.15,13.53
610,32.05,32.05,5.54,98.61,0.79,-1022.18,-0.06
611,44.98,44.98,5.54,49.53,0.57,-24.99,18.84
612,26.28,26.28,5.54,26.69,0.65,-76.28,42.08
613,14.79,14.79,5.55,57.17,0.59,-1022.2,-0.07
614,5.83,5.83,4.16,93.15,0.68,-1016.62,-0.08
615,9.03,9.03,5.57,16.96,0.43,-1022.27,-0.06
616,31.92,31.92,5.75,95.02,0.66,-1022.99,-0.07
617,6.58,6.33,4.75,39.11,0.69,-1018.99,-0.09
618,16.98,16.98,5.69,55.37,0.75,-1022.74,-0.06
619,38.8,38.06,5.69,12.28,0.66,-105.15,45.43
620,35.68,35.68,5.69,44.84,0.56,-97.77,39.74
621,41.09,41.09,5.63,83.87,0.7,-1022.53,-0.07
622,5.08,5.08,3.51,6.67,0.42,-1014.04,-0.08
623,40.04,40.04,5.62,84.8,0.57,-1022.49,-0.08
624,20.6,20.6,5.62,68.71,0.23,-21.3,22.87
625,11.36,11.36,5.73,82.19,0.56,-1022.91,-0.05
626,18.54,18.05,-0.0,79.1,0.3,-4.51,12.42
627,6.83,6.83,4.92,46.3,0.47,-1019.67,-0.08
628,20.02,20.02,4.92,43.81,0.39,-56.34,34.29
629,5.38,5.38,3.77,74.27,0.59,-1015.08,-0.08
630,42.01,42.01,5.52,91.9,0.36,-1022.09,-0.08
631,17.35,17.35,5.58,92.85,0.28,-1022.33,-0.06
632,13.54,13.54,5.56,46.39,0.46,-1022.23,-0.06
633,12.52,12.52,5.71,60.02,0.43,-1022.83,-0.07
634,11.24,11.24,5.68,23.44,0.48,-1022.71,-0.07
635,43.17,43.17,-0.01,77.43,0.73,-7.73,13.75
636,39.61,39.61,5.69,92.71,0.44,-1022.75,-0.08
637,27.29,27.29,5.69,35.03,0.36,-139.57,48.99
638,19.39,19.39,5.55,78.31,0.48,-1022.21,-0.07
639,7.32,7.09,5.28,18.22,0.64,-1021.13,-0.07
640,5.63,5.63,3.99,7.05,0.24,-1015.97,-0.06
641,12.98,12.98,5.72,90.37,0.88,-1022.88,-0.08
642,26.17,26.17,5.53,53.85,0.68,-1022.12,-0.06
643,7.98,7.98,5.53,74.04,0.25,-1022.12,-0.07
644,16.26,16.26,5.51,92.99,0.58,-1022.04,-0.08
645,44.96,44.96,0.0,67.12,0.4,-4.48,12.41
646,39.6,39.6,5.69,2.16,0.61,-1022.78,-4.02
647,44.5,43.72,5.69,11.09,0.5,-48.88,33.16
648,29.68,29.68,5.69,28.08,0.7,-73.76,41.77
649,5.34,5.34,3.74,34.85,0.62,-1014.95,-0.07
650,19.92,19.92,5.73,71.58,0.55,-1022.93,-0.07
651,18.37,18.37,5.73,78.01,0.5,-1022.9,-0.08
652,34.52,34.52,5.67,84.13,0.59,-1022.68,-0.08
653,42.68,42.68,5.67,61.58,0.46,-10.32,20.09
654,41.75,41.75,-0.0,82.32,0.11,-1.06,10.66
655,19.35,19.35,5.49,44.6,0.59,-1021.97,-0.07
656,34.03,34.03,5.49,10.67,0.36,-154.48,55.29
657,40.91,40.91,5.49,66.63,0.43,-17.96,22.09
658,41.72,41.72,5.49,11.7,0.3,-91.77,39.01
659,24.24,24.24,5.49,37.62,0.5,-79.94,37.53
660,16.68,16.68,5.49,62.21,0.36,-26.88,24.1
661,19.62,19.62,5.7,82.29,0.44,-1022.81,-0.08
662,37.98,37.98,5.59,97.73,0.42,-1022.38,-0.08
663,31.76,31.76,5.67,84.5,0.36,-1022.69,-0.09
664,24.16,24.16,5.54,77.6,0.58,-1022.17,-0.07
665,26.89,26.89,5.6,63.52,0.56,-1022.39,-0.09
666,24.95,24.34,5.74,76.27,0.65,-1022.96,-0.05
667,9.57,9.57,5.55,48.33,0.49,-1022.21,-0.07
668,9.25,9.25,5.7,7.54,0.61,-1022.81,-0.08
669,13.35,13.35,5.74,8.21,0.61,-1022.94,-0.07
670,39.36,39.36,5.74,50.29,0.41,-34.03,30.72
671,33.59,33.59,5.74,33.08,0.69,-139.48,48.98
672,16.1,16.1,5.74,72.99,0.12,-25.48,18.96
673,42.13,42.13,5.74,25.67,0.19,-46.94,32.86
674,41.01,41.01,5.74,21.99,0.63,-85.12,38.19
675,44.56,44.56,5.74,25.16,0.55,-48.01,28.07
676,17.49,17.49,5.53,71.96,0.71,-1022.13,-0.07
677,18.73,18.73,0.0,79.38,0.26,-3.53,11.97
678,39.11,39.11,0.0,59.26,0.4,-48.72,28.19
679,14.21,14.21,5.7,78.73,0.49,-1022.79,-0.08
680,7.27,7.27,5.17,83.83,0.28,-1020.69,-0.05
681,33.68,33.68,5.17,40.7,0.33,-96.1,44.42
682,30.25,30.25,5.17,6.42,0.34,-207.08,64.68
683,34.71,34.71,5.17,33.12,0.57,-112.13,46.19
684,27.75,27.11,5.17,11.03,0.48,-206.7,64.65
685,15.22,15.22,5.68,17.02,0.51,-1022.73,-0.07
686,27.2,27.2,5.74,72.9,0.59,-1022.96,-0.09
687,42.68,42.68,5.74,69.2,0.56,-19.65,17.49
688,45.0,45.0,5.74,38.44,0.59,-21.71,22.97
689,36.28,36.28,5.69,53.08,0.62,-1022.75,-0.09
690,40.14,40.14,5.66,85.43,0.34,-1022.66,-0.08
691,36.2,36.2,5.55,82.88,0.75,-1022.19,-0.07
692,34.1,34.1,5.55,19.78,0.54,-129.24,52.94
693,10.71,10.71,5.74,9.24,0.43,-1022.97,-0.06
694,36.12,36.12,5.74,43.57,0.69,-65.13,40.68
695,39.84,39.84,5.63,88.37,0.46,-1022.51,-0.08
696,27.56,27.56,5.66,85.65,0.53,-1022.66,-0.1
697,17.51,17.51,5.53,95.72,0.57,-1022.1,-0.07
698,7.0,7.0,5.04,10.47,0.36,-1020.15,-0.08
699,43.33,43.33,5.04,13.5,0.67,-64.88,35.51
700,24.27,24.27,5.64,89.23,0.67,-1022.55,-0.06
701,36.93,36.93,5.64,9.33,0.69,-115.07,51.55
702,6.71,6.71,4.84,26.32,0.72,-1019.38,-0.07
703,26.84,26.84,4.84,51.13,0.5,-33.25,30.58
704,25.52,24.91,4.84,20.14,0.61,-96.94,44.52
705,37.26,37.26,5.75,79.32,0.38,-1023.0,-0.08
706,23.24,22.66,5.75,58.28,0.65,-1023.01,-0.08
707,20.76,20.76,5.6,86.08,0.61,-1022.41,-0.07
708,32.98,32.98,5.56,67.52,0.53,-1022.23,-0.08
709,44.76,44.76,5.56,49.07,0.4,-25.36,18.93
710,18.38,18.38,5.54,67.44,0.59,-1022.16,-0.05
711,33.15,33.15,5.54,11.82,0.38,-182.94,57.78
712,34.1,34.1,5.53,71.15,0.66,-1022.14,-0.08
713,25.35,25.35,5.53,47.51,0.56,-44.42,32.46
714,5.71,5.71,4.06,79.02,0.52,-1016.24,-0.06
715,6.53,6.53,4.7,47.23,0.56,-1018.82,-0.05
716,41.6,41.6,4.7,14.35,0.74,-95.24,39.43
717,19.9,19.38,5.65,86.48,0.66,-1022.59,-0.06
718,32.05,32.05,5.55,61.8,0.55,-1022.2,-0.07
719,44.74,44.74,5.55,11.8,0.43,-40.5,31.82
720,27.74,27.74,5.74,93.74,0.54,-1022.98,-0.07
721,15.7,15.7,5.58,81.25,0.51,-1022.32,-0.08
722,39.03,39.03,5.58,22.83,0.44,-76.22,42.08
723,28.38,28.38,5.58,47.21,0.44,-46.4,32.77
724,17.32,17.32,5.6,31.57,0.39,-1022.39,-0.1
725,28.45,28.45,5.6,60.47,0.44,-31.09,24.97
726,33.18,33.18,5.6,58.96,0.25,-33.03,30.54
727,26.71,26.71,5.48,7.96,0.17,-1021.92,-0.09
728,32.43,32.43,5.71,74.69,0.65,-1022.83,-0.07
729,13.93,13.93,5.54,46.48,0.37,-1022.18,-0.07
730,33.72,33.72,5.54,56.73,0.51,-43.92,27.37
731,41.68,41.68,5.54,44.52,0.75,-47.25,27.94
732,6.68,6.68,4.83,1.36,0.3,-1019.33,-0.08
733,11.6,11.6,5.71,57.96,0.35,-1022.85,-0.07
734,37.62,37.62,5.55,92.11,0.69,-1022.18,-0.09
735,16.92,16.92,5.68,42.2,0.71,-1022.73,-0.07
736,43.89,43.89,5.68,37.94,0.61,-37.13,26.14
737,16.88,16.88,5.71,51.53,0.48,-1022.84,-0.06
738,10.51,10.51,5.7,73.44,0.65,-1022.79,-0.07
739,12.98,12.98,5.76,98.29,0.48,-1023.05,-0.07
740,18.3,18.3,5.55,34.95,0.54,-1022.22,-0.05
741,33.59,33.59,5.55,42.31,0.54,-61.0,34.96
742,18.63,18.13,5.57,29.86,0.65,-1022.26,-0.05
743,39.09,39.09,5.57,59.74,0.53,-51.99,28.73
744,26.39,26.39,5.57,35.83,0.37,-135.08,48.55
745,40.34,40.34,5.57,67.82,0.32,-19.06,22.35
746,31.99,31.99,5.57,14.03,0.19,-185.73,58.01
747,43.65,42.88,5.57,13.0,0.53,-57.59,34.47
748,29.16,29.16,5.72,93.94,0.47,-1022.88,-0.07
749,25.43,25.43,5.71,42.72,0.69,-1022.85,-0.08
750,40.44,40.44,5.71,17.71,0.48,-62.31,40.31
751,21.76,21.76,5.58,25.31,0.45,-1022.33,-0.05
752,17.92,17.92,5.74,17.45,0.23,-1022.96,-0.09
753,41.96,41.96,5.74,11.13,0.38,-89.2,38.7
754,30.36,30.36,5.74,37.68,0.53,-78.97,37.41
755,8.74,8.74,5.65,60.67,0.48,-1022.6,-0.06
756,7.18,7.18,5.22,30.19,0.59,-1020.86,-0.07
757,25.11,25.11,5.7,8.56,0.49,-1022.78,-0.07
758,39.21,39.21,5.7,40.24,0.63,-63.47,35.32
759,39.84,39.84,5.7,41.74,0.55,-53.31,33.84
760,39.39,39.39,5.7,31.27,0.34,-77.85,37.26
761,39.4,39.4,5.7,57.05,0.25,-50.73,28.52
762,11.72,11.72,5.68,57.12,0.57,-1022.71,-0.07
763,17.61,17.61,5.56,70.09,0.62,-1022.25,-0.08
764,17.44,17.44,5.72,6.83,0.45,-1022.88,-0.07
765,20.61,20.61,5.7,59.7,0.58,-1022.8,-0.08
766,25.89,25.89,5.7,11.47,0.38,-1022.81,-0.07
767,23.64,23.64,5.57,6.49,0.64,-1022.29,-0.07
768,16.47,16.47,5.68,48.49,0.47,-1022.73,-0.08
769,24.74,24.14,5.61,74.02,0.71,-1022.44,-0.06
770,39.04,39.04,5.53,78.37,0.66,-1022.1,-0.08
771,16.3,16.3,5.73,54.04,0.41,-1022.92,-0.05
772,37.82,37.82,5.73,19.29,0.66,-95.42,44.35
773,27.39,27.39,5.73,49.79,0.53,-37.2,31.27
774,13.88,13.88,5.54,64.74,0.57,-1022.17,-0.05
775,33.89,33.89,5.75,97.18,0.68,-1022.99,-0.06
776,8.22,8.22,5.42,16.47,0.72,-1021.66,-0.05
777,31.46,31.46,5.68,98.35,0.38,-1022.72,-0.07
778,13.6,13.6,5.68,73.52,0.37,-15.98,16.47
779,43.2,43.2,5.68,57.91,0.46,-28.63,19.69
780,8.91,8.67,5.52,50.0,0.59,-1022.06,-0.06
781,24.75,24.75,5.71,96.75,0.54,-1022.86,-0.08
782,20.49,20.49,5.71,68.61,0.34,-28.21,19.6
783,31.6,31.6,5.71,7.74,0.45,-168.69,61.59
784,22.43,22.43,5.56,23.74,0.45,-1022.23,-0.09
785,25.44,25.44,5.56,56.16,0.7,-1022.24,-0.06
786,7.12,7.12,5.1,88.58,0.46,-1020.41,-0.08
787,31.62,31.62,5.1,10.64,0.69,-164.75,61.26
788,11.32,11.32,5.52,98.84,0.41,-1022.07,-0.07
789,8.16,7.95,5.41,7.4,0.59,-1021.62,-0.05
790,27.89,27.89,5.64,91.41,0.43,-1022.58,-0.06
791,5.71,5.71,4.05,50.38,0.25,-1016.2,-0.08
792,6.19,6.19,4.46,88.38,0.67,-1017.82,-0.09
793,15.87,15.87,5.7,91.51,0.65,-1022.78,-0.06
794,7.96,7.71,5.54,13.48,0.87,-1022.14,-0.07
795,37.11,37.11,5.65,87.18,0.63,-1022.6,-0.07
796,40.43,40.43,5.65,58.59,0.35,-31.78,25.11
797,27.88,27.24,5.56,99.57,0.43,-1022.24,-0.05
798,21.77,21.77,5.56,52.15,0.84,-1022.26,-0.07
799,17.44,17.44,5.72,41.01,0.66,-1022.87,-0.06
800,13.07,13.07,5.52,95.88,0.4,-1022.09,-0.06
801,29.97,29.97,5.52,48.5,0.45,-42.22,32.1
802,38.64,38.64,5.52,41.17,0.37,-69.92,36.21
803,17.31,17.31,5.52,62.44,0.47,-26.49,24.02
804,15.73,15.73,5.63,91.5,0.4,-1022.54,-0.08
805,8.14,8.14,5.47,74.88,0.54,-1021.87,-0.09
806,18.27,18.27,5.72,42.0,0.39,-1022.89,-0.08
807,21.3,21.3,5.72,35.92,0.56,-83.62,38.0
808,44.5,44.5,5.72,26.52,0.51,-48.2,28.1
809,14.28,14.28,5.77,26.56,0.27,-1023.07,-0.05
810,36.14,36.14,5.54,72.61,0.53,-1022.16,-0.07
811,39.72,39.72,5.54,17.81,0.65,-80.46,42.59
812,30.87,30.87,5.72,99.65,0.38,-1022.88,-0.09
813,28.43,28.43,5.72,61.61,0.46,-27.73,24.28
814,7.37,7.37,5.23,57.81,0.49,-1020.93,-0.05
815,35.13,35.13,5.73,55.21,0.71,-1022.92,-0.07
816,8.32,8.32,5.59,38.05,0.48,-1022.35,-0.08
817,7.84,7.59,5.49,74.79,0.5,-1021.97,-0.08
818,22.49,22.49,5.49,44.7,0.43,-54.56,34.02
819,5.49,5.49,3.87,73.54,0.52,-1015.47,-0.08
820,28.67,28.67,3.87,44.31,0.41,-53.8,33.91
821,36.89,36.89,3.87,18.74,0.92,-48.86,33.16
822,18.54,18.54,5.51,42.5,0.69,-1022.05,-0.07
823,38.83,38.83,5.59,95.87,0.61,-1022.34,-0.08
824,7.07,7.07,5.09,69.64,0.49,-1020.37,-0.06
825,22.83,22.83,5.69,12.06,0.4,-1022.76,-0.05
826,19.5,19.5,5.69,57.55,0.45,-41.41,26.92
827,29.76,29.76,5.69,16.17,0.46,-167.74,61.51
828,25.42,25.42,5.69,46.9,0.42,-46.28,32.75
829,18.89,18.89,5.6,85.65,0.32,-1022.39,-0.07
830,9.21,9.21,5.53,58.39,0.5,-1022.14,-0.08
831,20.34,20.34,5.76,2.54,0.33,-1023.03,-0.08
832,40.51,40.51,5.76,64.42,0.56,-24.48,23.59
833,10.76,10.76,5.69,21.17,0.61,-1022.75,-0.06
834,27.9,27.9,5.69,12.74,0.45,-198.62,64.02
835,24.41,23.81,5.67,94.45,0.69,-1022.66,-0.07
836,44.69,44.69,5.83,95.39,0.38,-1023.33,-3.96
837,13.55,13.19,5.7,61.27,0.48,-1022.79,-0.06
838,14.07,14.07,5.56,30.91,0.4,-1022.25,-0.07
839,36.08,36.08,5.72,76.54,0.46,-1022.89,-0.08
840,13.32,13.32,5.66,24.24,0.34,-1022.64,-0.06
841,44.48,44.48,5.75,91.09,0.47,-1022.99,-2.54
842,27.11,27.11,5.75,68.73,0.39,-28.88,19.75
843,14.27,14.27,5.74,38.28,0.42,-1022.95,-0.07
844,29.8,29.8,5.74,17.08,0.39,-158.5,60.73
845,12.79,12.79,5.56,93.89,0.41,-1022.25,-0.07
846,9.09,9.09,5.64,90.59,0.61,-1022.57,-0.07
847,32.45,31.76,5.64,5.09,0.44,-83.48,42.96
848,36.47,36.47,5.64,44.73,0.47,-94.51,39.35
849,25.08,25.08,5.64,42.87,0.62,-61.34,35.01
850,35.6,35.6,5.56,76.66,0.67,-1022.24,-0.07
851,21.75,21.75,5.57,66.12,0.94,-1022.27,-0.07
852,21.04,21.04,5.74,75.32,0.44,-1022.98,-0.08
853,7.76,7.76,5.5,19.61,0.53,-1021.99,-0.08
854,21.24,20.69,5.55,73.54,0.54,-1022.18,-0.06
855,31.49,30.81,5.57,98.86,0.43,-1022.3,-0.08
856,30.93,30.93,5.57,59.37,0.48,-34.96,25.73
857,34.69,34.69,5.57,14.06,0.67,-148.8,54.78
858,24.26,24.26,5.53,66.86,0.76,-1022.11,-0.06
859,22.67,22.67,5.72,23.47,0.2,-1022.88,-0.08
860,44.78,44.78,5.72,44.89,0.67,-16.59,21.75
861,26.19,26.19,5.48,34.14,0.8,-1021.93,-0.08
862,16.93,16.93,5.71,43.63,0.34,-1022.86,-0.08
