Episode,Kick_Speed,NN_start_speed,CRS_speed,location_of_patch,friction,Rewards,Stop_Distance
444,42.8,42.8,-0.0,84.13,0.47,-0.61,10.39
445,33.83,33.83,-0.0,4.59,0.36,-150.54,60.05
446,33.26,33.26,-0.0,43.06,0.53,-104.31,45.34
447,5.31,5.31,-0.0,4.09,0.38,-26.12,19.11
448,16.23,16.23,-0.0,19.69,0.73,-25.81,19.04
449,12.36,12.36,-0.0,89.88,0.47,-25.69,19.01
450,31.61,31.61,-0.0,89.14,0.59,-25.8,19.03
451,27.58,27.58,-0.0,98.81,0.37,-26.31,19.16
452,6.74,6.74,-0.0,48.26,0.47,-25.91,19.06
453,38.6,38.6,-0.0,97.55,0.7,-25.81,19.04
454,16.99,16.99,-0.0,47.14,0.29,-83.51,42.96
455,19.86,19.86,-0.0,35.08,0.41,-25.24,18.9
456,10.29,10.29,-0.0,59.27,0.52,-26.06,19.1
457,14.57,14.57,-0.0,35.97,0.39,-25.62,18.99
458,22.27,22.27,-0.0,32.2,0.31,-24.89,18.82
459,42.36,42.36,-0.0,15.88,0.41,-71.64,36.44
460,7.94,7.94,-0.0,97.69,0.52,-26.07,19.1
461,9.85,9.58,-0.0,43.66,0.3,-26.0,19.08
462,17.67,17.67,-0.0,50.46,0.6,-26.05,19.09
463,26.38,26.38,-0.0,19.46,0.42,-216.6,65.41
464,41.8,41.04,-0.0,43.82,0.3,-31.83,25.12
465,38.71,38.71,-0.0,21.0,0.35,-74.26,41.83
466,36.74,36.74,-0.0,91.9,0.29,-24.9,18.82
467,35.98,35.98,-0.0,53.39,0.36,-73.33,36.67
468,8.55,8.55,-0.0,57.83,0.42,-26.01,19.08
469,34.38,33.67,-0.0,80.39,0.64,-21.56,17.99
470,37.68,37.68,-0.0,74.02,0.7,-25.97,19.08
471,33.75,33.75,-0.0,34.17,0.51,-132.54,48.3
472,7.04,7.04,-0.0,38.85,0.79,-25.8,19.04
473,8.77,8.77,-0.0,94.19,0.45,-25.64,19.0
474,15.89,15.89,-0.0,44.3,0.74,-26.07,19.1
475,14.04,14.04,-0.0,90.57,0.46,-25.44,18.95
476,24.16,24.16,-0.0,30.03,0.71,-25.7,19.01
477,34.95,34.95,-0.0,33.87,0.22,-104.76,45.39
478,40.65,40.65,-0.0,68.6,0.44,-16.81,21.81
479,44.46,44.46,-0.0,59.3,0.35,-13.58,15.75
480,17.01,17.01,-0.0,3.7,0.59,-25.78,19.03
481,32.53,32.53,-0.0,9.91,0.8,-152.94,60.25
482,5.53,5.53,-0.0,73.86,0.69,-26.1,19.11
483,15.02,15.02,-0.0,91.94,0.47,-24.95,18.83
484,13.77,13.4,-0.0,1.41,0.87,-26.05,19.09
485,20.05,20.05,-0.0,67.66,0.44,-25.28,18.91
486,42.06,42.06,-0.0,47.74,0.39,-32.8,25.31
487,27.68,27.68,-0.0,17.24,0.38,-202.47,64.32
488,33.46,33.46,-0.0,41.13,0.56,-115.85,46.58
489,17.56,17.56,-0.0,57.48,0.53,-25.89,19.06
490,43.03,43.03,-0.0,32.31,0.31,-54.88,29.2
491,6.64,6.64,-0.0,84.58,0.51,-26.04,19.09
492,13.47,13.11,-0.0,93.31,0.79,-25.54,18.97
493,34.77,34.77,-0.0,51.27,0.43,-92.51,39.1
494,39.72,39.72,-0.0,7.78,0.31,-112.92,46.27
495,15.61,15.61,-0.0,62.51,0.37,-25.03,18.85
496,38.72,38.72,-0.0,74.92,0.63,-26.07,19.1
497,38.16,38.16,-0.0,29.48,0.7,-72.49,41.61
498,8.62,8.62,-0.0,27.19,0.38,-25.91,19.06
499,40.53,39.78,-0.0,31.69,0.42,-56.91,34.37
500,5.94,5.94,-0.0,33.0,0.64,-25.28,18.91
501,41.29,41.29,-0.0,58.47,0.61,-28.24,24.39
502,40.44,40.44,-0.0,58.47,0.73,-39.46,26.57
503,21.65,21.65,-0.0,91.88,0.32,-24.8,18.8
504,25.66,25.66,-0.0,51.37,0.71,-25.83,19.04
505,28.95,28.95,-0.0,77.45,0.48,-20.5,17.72
506,11.2,11.2,-0.0,53.86,0.44,-25.6,18.99
507,18.95,18.95,-0.0,61.58,0.6,-25.89,19.06
508,30.33,30.33,-0.0,85.5,0.72,-25.72,19.02
509,44.5,44.5,-0.01,68.29,0.42,-6.72,13.35
510,43.76,43.76,-0.01,33.99,0.54,-44.08,27.39
511,25.81,25.19,-0.01,11.22,0.53,-258.62,68.5
512,33.54,33.54,-0.01,4.22,0.53,-161.65,61.0
513,40.07,40.07,-0.01,65.31,0.47,-28.54,24.45
514,44.12,43.34,-0.01,25.2,0.57,-47.25,27.94
515,5.04,5.04,-0.01,24.78,0.54,-25.6,18.99
516,22.42,22.42,-0.01,59.66,0.33,-26.16,19.12
517,36.43,36.43,-0.01,96.83,0.42,-25.65,19.0
518,43.76,43.76,-0.01,46.56,0.45,-19.54,22.46
519,23.71,23.71,-0.01,83.0,0.62,-21.41,17.95
520,43.82,43.82,-0.0,97.67,0.75,-5.68,12.93
521,11.13,11.13,-0.0,24.92,0.5,-25.88,19.05
522,41.7,41.7,-0.0,33.98,0.62,-45.86,32.69
523,23.72,23.72,-0.0,23.43,0.19,-154.34,60.38
524,32.68,32.68,-0.0,12.09,0.33,-166.45,56.36
525,23.67,23.67,-0.0,93.0,0.36,-25.01,18.85
526,11.4,11.09,-0.0,56.23,0.4,-26.26,19.15
527,5.72,5.72,-0.0,19.79,0.5,-25.81,19.04
528,41.63,41.63,-0.0,64.48,0.53,-14.72,21.28
529,24.69,24.69,-0.0,99.95,0.3,-26.14,19.12
530,38.17,38.17,-0.0,56.78,0.9,-47.66,32.97
531,9.85,9.85,-0.0,25.22,0.57,-26.23,19.14
532,44.87,44.87,6.31,71.57,0.32,0,8.97
533,32.64,32.64,6.31,43.26,0.3,-105.36,45.45
534,24.22,24.22,6.31,54.12,0.39,-25.93,19.07
535,43.56,43.56,6.31,53.03,0.41,-13.09,20.85
536,8.61,8.36,6.31,8.74,0.84,-25.97,19.08
537,15.71,15.71,6.31,54.69,0.37,-26.04,19.09
538,44.32,44.32,6.31,43.66,0.72,-20.48,22.69
539,20.67,20.67,6.31,16.79,0.61,-24.95,18.83
540,32.11,32.11,6.31,79.8,0.6,-21.34,17.93
541,32.11,32.11,6.31,86.77,0.81,-25.88,19.06
542,20.04,20.04,6.31,72.07,0.37,-25.63,19.0
543,38.45,38.45,6.31,82.05,0.6,-21.19,17.89
544,16.33,15.89,6.31,67.05,0.73,-25.67,19.0
545,38.98,38.98,6.31,16.82,0.62,-95.07,44.3
546,43.72,43.72,6.31,20.07,0.14,-55.7,29.33
547,8.61,8.61,6.31,83.68,0.8,-26.01,19.09
548,43.59,43.59,6.31,59.94,0.49,-22.76,18.29
549,12.63,12.29,6.31,54.28,0.63,-25.9,19.06
550,38.38,38.38,6.31,44.06,0.36,-63.53,35.32
551,23.42,23.42,6.31,28.62,0.5,-25.59,18.99
552,19.05,19.05,6.31,77.08,0.62,-21.56,17.99
553,38.93,38.18,6.31,76.94,0.24,-22.04,18.11
554,39.65,39.65,6.31,85.26,0.5,-24.86,18.81
555,13.67,13.67,6.31,61.94,0.56,-24.95,18.83
556,20.36,20.36,6.31,49.26,0.44,-25.97,19.07
557,14.62,14.62,6.31,3.03,0.4,-25.87,19.05
558,28.26,28.26,6.31,90.64,0.6,-25.89,19.06
559,6.2,6.2,6.31,53.35,0.59,-25.94,19.07
560,31.09,31.09,6.31,28.78,0.65,-148.62,54.76
561,24.84,24.84,6.31,35.59,0.12,-149.86,54.87
562,23.74,23.74,6.31,93.95,0.75,-25.49,18.96
563,26.3,26.3,6.31,15.46,0.34,-240.26,67.18
564,28.72,28.72,6.31,52.08,0.53,-25.96,19.07
565,41.26,40.5,6.31,46.05,0.56,-40.06,26.68
566,33.88,33.88,6.31,5.52,0.47,-198.67,59.08
567,21.7,21.7,6.31,8.75,0.54,-304.66,76.54
568,7.68,7.68,6.31,75.25,0.47,-26.31,19.16
569,12.7,12.7,6.31,66.74,0.37,-25.48,18.96
570,36.83,36.83,6.31,30.34,0.62,-83.8,42.99
571,37.84,37.84,6.31,45.71,0.32,-62.75,35.21
572,40.62,40.62,6.31,7.53,0.59,-97.73,44.61
573,8.44,8.19,6.31,94.41,0.81,-25.76,19.03
574,41.1,41.1,6.31,2.06,0.33,-26.27,19.15
575,33.4,33.4,6.31,44.35,0.55,-103.65,45.27
576,20.38,20.38,6.31,86.16,0.38,-25.53,18.97
577,43.22,43.22,6.31,44.61,0.54,-30.22,24.79
578,44.24,44.24,-0.0,99.26,0.62,-2.34,11.37
579,35.4,35.4,-0.0,94.96,0.4,-25.88,19.05
580,24.3,24.3,-0.0,37.92,0.23,-141.55,49.19
581,15.4,15.4,-0.0,24.27,0.47,-26.08,19.1
582,39.14,39.14,-0.0,57.11,0.56,-58.17,29.72
583,22.17,22.17,-0.0,89.78,0.57,-25.94,19.07
584,35.49,35.49,-0.0,20.73,0.36,-140.91,49.12
585,32.94,32.94,-0.0,16.74,0.67,-170.61,56.72
586,7.04,7.04,-0.0,72.87,0.39,-26.02,19.09
587,12.92,12.92,-0.0,87.95,0.78,-25.9,19.06
588,7.49,7.49,-0.0,33.53,0.82,-25.66,19.0
589,18.88,18.88,-0.0,44.82,0.55,-25.27,18.91
590,10.97,10.97,-0.0,90.43,0.7,-25.65,19.0
591,26.59,25.96,-0.0,72.22,0.64,-25.8,19.03
592,19.65,19.65,-0.0,7.27,0.43,-342.31,78.92
593,29.47,29.47,-0.0,81.57,0.53,-20.72,17.77
594,25.27,25.27,-0.0,82.04,0.63,-21.37,17.94
595,16.4,16.4,-0.0,48.04,0.01,-88.13,43.51
596,42.42,41.65,-0.0,81.45,0.56,-4.76,12.53
597,39.34,39.34,-0.0,89.47,0.34,-24.96,18.83
598,41.82,41.82,-0.0,10.37,0.6,-68.8,41.15
599,26.39,26.39,-0.0,79.81,0.55,-20.91,17.82
600,28.64,28.64,-0.0,22.33,0.34,-154.9,60.42
601,17.8,17.8,-0.0,42.18,0.28,-114.62,46.45
602,42.87,42.87,-0.0,94.69,0.59,-15.65,16.37
603,24.86,24.25,-0.0,73.76,0.36,-25.6,18.99
604,42.49,42.49,-0.0,59.01,0.33,-13.03,20.84
605,29.94,29.94,-0.0,99.98,0.77,-26.02,19.09
606,25.34,25.34,-0.0,36.05,0.63,-25.76,19.03
607,22.07,22.07,-0.0,3.77,0.39,-337.9,78.64
608,5.84,5.84,-0.0,43.81,0.58,-25.71,19.02
609,5.32,5.32,-0.0,48.27,0.83,-25.84,19.05
610,24.41,23.81,-0.0,32.42,0.36,-25.35,18.93
611,8.1,8.1,-0.0,30.37,0.48,-25.06,18.86
612,39.85,39.85,-0.0,26.6,0.44,-91.74,39.01
613,23.72,23.72,-0.0,58.3,0.57,-25.88,19.06
614,42.08,42.08,-0.0,74.76,0.6,-16.74,16.69
615,24.87,24.87,-0.0,70.47,0.74,-25.08,18.86
616,6.37,6.24,-0.0,97.8,0.59,-26.02,19.09
617,24.94,24.94,-0.0,21.37,0.26,-229.97,66.42
618,44.9,44.9,-0.01,60.96,0.57,-10.74,14.83
619,12.38,12.05,-0.01,74.05,0.81,-25.76,19.03
620,29.36,29.36,-0.01,69.64,0.4,-25.84,19.05
621,12.91,12.57,-0.01,68.42,0.46,-25.95,19.07
622,15.32,15.32,-0.01,52.93,0.3,-87.79,38.52
623,13.1,13.1,-0.01,7.5,0.56,-25.53,18.97
624,25.87,25.87,-0.01,33.98,0.61,-25.43,18.95
625,41.36,41.36,-0.01,92.11,0.33,-29.47,19.88
626,18.15,18.15,-0.01,15.18,0.4,-25.88,19.05
627,17.37,17.37,-0.01,58.05,0.72,-25.6,18.99
628,24.51,24.51,-0.01,25.78,0.3,-25.41,18.94
629,28.88,28.88,-0.01,85.32,0.43,-25.72,19.02
630,16.77,16.77,-0.01,38.72,0.34,-24.89,18.82
631,13.59,13.59,-0.01,77.23,0.41,-20.97,17.84
632,29.22,29.22,-0.01,7.78,0.43,-212.36,65.09
633,6.18,6.18,-0.01,62.36,0.67,-25.45,18.95
634,26.59,26.59,-0.01,46.84,0.46,-24.98,18.84
635,12.82,12.82,-0.01,24.46,0.52,-25.79,19.03
636,5.33,5.33,-0.01,36.68,0.77,-25.78,19.03
637,23.87,23.87,-0.01,93.22,0.5,-25.57,18.98
638,43.89,43.89,-0.0,2.79,0.48,-5.13,12.69
639,31.67,31.67,-0.0,18.82,0.57,-179.63,57.49
640,20.27,19.74,-0.0,31.6,0.41,-26.05,19.09
641,18.82,18.82,-0.0,99.71,0.58,-25.95,19.07
642,18.4,18.4,-0.0,8.95,0.5,-25.09,18.86
643,32.02,31.33,-0.0,33.52,0.72,-117.22,51.76
644,7.78,7.54,-0.0,22.63,0.63,-25.77,19.03
645,37.97,37.97,-0.0,80.41,0.39,-19.38,17.42
646,41.59,41.59,-0.0,28.97,0.36,-52.8,33.76
647,27.6,27.6,-0.0,89.79,0.63,-25.93,19.07
648,26.1,26.1,-0.0,30.29,0.49,-25.64,19.0
649,30.6,30.6,-0.0,92.47,0.28,-25.72,19.02
650,38.02,38.02,-0.0,87.98,0.34,-26.22,19.13
651,13.84,13.84,-0.0,15.99,0.67,-25.9,19.06
652,22.16,22.16,-0.0,81.68,0.61,-21.3,17.92
653,25.11,25.11,-0.0,34.61,0.57,-25.62,18.99
654,19.01,19.01,-0.0,71.98,0.66,-25.71,19.01
655,28.81,28.81,-0.0,53.02,0.45,-25.87,19.05
656,41.49,40.73,-0.0,8.42,0.55,-43.95,27.37
657,12.19,12.19,-0.0,6.98,0.47,-24.99,18.84
658,43.0,43.0,-0.0,50.15,0.34,-15.83,21.56
659,15.17,15.17,-0.0,95.84,0.58,-25.25,18.9
660,27.7,27.7,-0.0,49.81,0.26,-82.27,42.81
661,12.02,12.02,-0.0,11.24,0.19,-25.82,19.04
662,15.12,15.12,-0.0,43.18,0.79,-25.31,18.92
663,6.22,6.22,-0.0,20.6,0.49,-25.85,19.05
664,42.69,42.69,-0.0,4.62,0.69,-17.94,17.03
665,36.44,36.44,-0.0,32.74,0.37,-90.17,43.74
666,20.13,20.13,-0.0,17.65,0.33,-201.08,64.21
667,31.88,31.88,-0.0,12.57,0.42,-203.01,59.44
668,34.34,34.34,-0.0,72.33,0.73,-25.89,19.06
669,26.75,26.75,-0.0,33.88,0.57,-25.04,18.85
670,24.21,24.21,-0.0,80.95,0.27,-18.2,17.1
671,9.76,9.76,-0.0,30.93,0.35,-25.94,19.07
672,35.76,35.76,-0.0,78.84,0.53,-20.81,17.8
673,31.1,31.1,-0.0,78.84,0.52,-20.76,17.78
674,24.06,24.06,-0.0,98.46,0.47,-25.44,18.95
675,30.21,29.38,-0.0,76.03,0.71,-25.29,18.91
676,34.68,34.68,-0.0,32.95,0.6,-118.42,46.85
677,37.57,37.57,-0.0,77.56,0.56,-21.01,17.85
678,26.11,25.48,-0.0,57.59,0.5,-25.96,19.07
679,15.23,15.23,-0.0,57.56,0.56,-25.66,19.0
680,9.81,9.81,-0.0,33.41,0.57,-25.98,19.08
681,5.37,5.37,-0.0,11.87,0.51,-25.55,18.98
682,37.76,37.76,-0.0,27.76,0.02,-98.65,39.84
683,33.28,33.28,-0.0,34.75,0.34,-135.72,48.61
684,5.48,5.48,-0.0,79.6,0.18,-16.93,16.74
685,11.61,11.61,-0.0,81.72,0.49,-20.6,17.74
686,10.21,10.21,-0.0,78.23,0.7,-21.98,18.1
687,13.77,13.77,-0.0,45.9,0.3,-90.1,43.73
688,5.49,5.49,-0.0,23.9,0.58,-25.94,19.07
689,12.04,12.04,-0.0,30.17,0.44,-26.1,19.11
690,33.78,33.78,-0.0,26.91,0.24,-146.89,49.7
691,8.94,8.94,-0.0,45.24,0.37,-25.0,18.85
692,40.18,40.18,-0.0,21.71,0.55,-60.33,40.04
693,42.13,41.37,-0.0,36.78,0.65,-58.14,29.71
694,31.71,31.71,-0.0,82.51,0.28,-18.31,17.13
695,31.41,31.41,-0.0,53.24,0.72,-25.17,18.89
696,22.25,22.25,-0.0,19.83,0.36,-25.49,18.96
697,41.46,41.46,-0.0,8.26,0.43,-79.34,42.46
698,14.29,14.29,-0.0,60.14,0.71,-24.97,18.84
699,17.17,17.17,-0.0,40.17,0.48,-25.12,18.87
700,29.37,28.71,-0.0,24.51,0.54,-194.93,58.78
701,36.33,36.33,-0.0,71.67,0.53,-25.63,18.99
702,34.66,34.66,-0.0,63.44,0.72,-25.95,19.07
703,32.0,32.0,-0.0,10.0,0.28,-154.14,60.36
704,18.01,17.53,-0.0,28.75,0.55,-25.92,19.06
705,29.64,29.64,-0.0,76.67,0.32,-23.16,18.39
706,12.74,12.74,-0.0,51.1,0.37,-26.14,19.12
707,30.24,30.24,-0.0,44.87,0.5,-26.11,19.11
708,10.55,10.55,-0.0,48.23,0.66,-25.82,19.04
709,29.93,29.93,-0.0,92.49,0.56,-25.81,19.04
710,43.95,43.95,-0.0,91.67,0.42,-4.59,12.46
711,23.77,23.77,-0.0,43.27,0.38,-25.48,18.96
712,7.87,7.63,-0.0,26.45,0.37,-25.99,19.08
713,39.47,39.47,-0.0,82.81,0.62,-21.45,17.96
714,19.31,18.81,-0.0,73.04,0.7,-24.78,18.79
715,35.93,35.21,-0.0,47.98,0.25,-78.32,37.32
716,21.71,21.71,-0.0,25.15,0.37,-26.0,19.08
717,34.97,34.97,-0.0,52.22,0.28,-91.88,39.03
718,26.55,26.55,-0.0,70.71,0.53,-25.95,19.07
719,13.75,13.75,-0.0,85.33,0.72,-25.25,18.9
720,33.63,33.63,-0.0,86.36,0.78,-24.88,18.81
721,7.92,7.92,-0.0,26.99,0.27,-25.79,19.03
722,28.71,28.71,-0.0,39.64,0.31,-26.02,19.09
723,23.89,23.89,-0.0,58.76,0.61,-25.92,19.06
724,35.21,35.21,-0.0,83.61,0.53,-25.5,18.96
725,26.66,26.66,-0.0,35.23,0.37,-26.26,19.14
726,5.19,5.19,-0.0,32.31,0.72,-26.03,19.09
727,16.82,16.37,-0.0,45.67,0.52,-25.96,19.07
728,38.35,38.35,-0.0,31.0,0.64,-67.26,40.95
729,7.01,7.01,-0.0,65.73,0.46,-24.98,18.84
730,22.57,22.57,-0.0,78.47,0.72,-22.12,18.13
731,34.78,34.78,-0.0,85.86,0.39,-25.65,19.0
732,27.85,27.85,-0.0,61.2,0.66,-25.76,19.02
733,27.44,27.44,-0.0,73.18,0.61,-24.89,18.82
734,6.72,6.47,-0.0,74.26,0.43,-25.95,19.07
735,7.64,7.64,-0.0,99.63,0.38,-25.67,19.0
736,22.68,22.68,-0.0,82.23,0.45,-20.07,17.6
737,20.12,20.12,-0.0,19.87,0.38,-25.43,18.95
738,37.41,37.41,-0.0,50.72,0.42,-61.34,35.01
739,20.86,20.32,-0.0,40.41,0.52,-26.0,19.08
740,31.71,31.71,-0.0,49.48,0.42,-25.99,19.08
741,11.72,11.72,-0.0,2.48,0.56,-25.96,19.07
742,34.3,34.3,-0.0,34.67,0.77,-128.15,47.85
743,13.57,13.57,-0.0,74.67,0.36,-25.21,18.9
744,11.85,11.85,-0.0,42.79,0.55,-25.97,19.08
745,14.98,14.98,-0.0,11.74,0.75,-25.87,19.05
746,31.64,31.64,-0.0,72.21,0.36,-25.31,18.92
747,23.92,23.92,-0.0,10.11,0.4,-247.97,72.73
748,23.51,22.93,-0.0,76.97,0.82,-22.82,18.31
749,31.04,30.36,-0.0,27.0,0.54,-156.57,55.48
750,23.04,23.04,-0.0,52.34,0.71,-25.92,19.06
751,40.25,40.25,-0.0,13.31,0.41,-78.23,42.32
752,43.6,43.6,-0.0,66.84,0.57,-14.44,16.01
753,43.88,43.88,-0.0,34.52,0.48,-41.03,26.85
754,44.55,44.55,-0.0,58.93,0.23,-11.28,15.01
755,20.54,20.54,-0.0,27.73,0.49,-25.68,19.01
756,7.52,7.52,-0.0,22.33,0.58,-25.86,19.05
757,23.29,23.29,-0.0,40.44,0.68,-26.06,19.1
758,22.28,22.28,-0.0,24.74,0.38,-25.76,19.03
759,42.21,42.21,-0.0,5.84,0.56,-42.26,27.07
760,15.09,15.09,-0.0,70.25,0.43,-25.72,19.02
761,30.82,30.82,-0.0,6.44,0.4,-195.59,63.78
762,6.78,6.78,-0.0,5.64,0.57,-24.91,18.82
763,28.31,28.31,-0.0,49.08,0.55,-26.04,19.09
764,9.79,9.79,-0.0,69.7,0.58,-25.76,19.03
765,29.93,29.93,-0.0,62.27,0.45,-25.79,19.03
766,8.83,8.83,-0.0,73.82,0.1,-13.92,21.07
767,20.21,20.21,-0.0,8.45,0.28,-315.28,77.22
768,34.1,34.1,-0.0,96.91,0.29,-26.02,19.09
769,17.01,17.01,-0.0,91.7,0.21,-26.18,19.13
770,40.38,40.38,-0.0,17.22,0.53,-99.46,39.94
771,24.08,24.08,-0.0,41.15,0.59,-24.98,18.84
772,27.14,27.14,-0.0,66.56,0.66,-26.04,19.09
773,12.21,12.21,-0.0,25.84,0.63,-25.98,19.08
774,15.25,15.25,-0.0,14.93,0.37,-24.77,18.79
775,22.68,22.68,-0.0,41.21,0.87,-25.89,19.06
776,38.59,38.59,-0.0,21.37,0.23,-72.54,41.62
777,40.83,40.83,-0.0,68.63,0.77,-19.77,22.52
778,23.06,23.06,-0.0,12.47,0.29,-245.08,72.53
779,26.37,26.37,-0.0,17.13,0.8,-253.19,68.11
780,32.87,32.87,-0.0,90.62,0.53,-25.65,19.0
781,18.38,18.38,-0.0,45.04,0.64,-25.99,19.08
782,14.28,14.28,-0.0,57.92,0.63,-26.22,19.13
783,43.05,42.28,-0.0,30.92,0.34,-49.78,28.37
784,17.08,17.08,-0.0,42.11,0.21,-147.25,49.74
785,41.94,41.94,-0.0,65.36,0.45,-10.12,20.03
786,43.5,43.5,-0.0,20.68,0.47,-49.57,33.27
787,33.95,33.95,-0.0,39.75,0.42,-107.36,45.67
788,31.32,31.32,-0.0,88.11,0.49,-26.11,19.11
789,9.92,9.92,-0.0,85.04,0.6,-25.64,19.0
790,14.56,14.56,-0.0,15.17,0.59,-25.58,18.98
791,11.06,11.06,-0.0,23.1,0.51,-25.94,19.07
792,6.31,6.31,-0.0,82.07,0.57,-21.21,17.9
793,34.5,34.5,-0.0,47.15,0.39,-74.7,41.89
794,14.2,14.2,-0.0,25.35,0.67,-25.94,19.07
795,10.35,10.35,-0.0,17.75,0.5,-25.04,18.86
796,40.72,40.72,-0.0,43.26,0.36,-56.15,29.4
797,37.62,37.62,-0.0,54.9,0.74,-49.76,33.3
798,42.72,42.72,-0.0,23.8,0.61,-44.1,32.41
799,10.95,10.95,-0.0,35.15,0.28,-25.59,18.99
800,41.74,41.74,-0.0,71.4,0.37,-22.77,18.3
801,17.05,17.05,-0.0,92.67,0.45,-25.02,18.85
802,7.4,7.4,-0.0,83.88,0.69,-25.93,19.07
803,32.67,32.67,-0.0,4.4,0.56,-169.77,61.68
804,26.1,26.1,-0.0,84.32,0.56,-24.96,18.83
805,18.47,18.47,-0.0,79.59,0.46,-20.2,17.64
806,13.39,13.39,-0.0,23.11,0.41,-25.62,18.99
807,6.08,6.08,-0.0,22.97,0.55,-26.02,19.09
808,31.49,31.49,-0.0,71.5,0.57,-25.12,18.87
809,12.49,12.49,-0.0,4.87,0.48,-25.76,19.03
810,25.16,25.16,-0.0,81.78,0.5,-20.42,17.69
811,21.8,21.8,-0.0,87.09,0.78,-25.77,19.03
812,20.46,20.46,-0.0,21.31,0.21,-245.63,67.57
813,31.59,31.59,-0.0,43.26,0.45,-137.88,48.83
814,11.38,11.38,-0.0,52.13,0.41,-25.32,18.92
815,14.15,14.15,-0.0,21.37,0.48,-25.45,18.95
816,39.11,39.11,-0.0,20.4,0.45,-78.96,42.41
817,21.12,21.12,-0.0,34.16,0.53,-24.86,18.81
818,36.19,36.19,-0.0,64.58,0.45,-25.64,19.0
819,14.16,14.16,-0.0,8.5,0.29,-26.14,19.12
820,36.58,36.58,-0.0,11.04,0.52,-112.02,51.24
821,44.63,44.63,-0.0,59.74,0.55,-16.13,16.51
822,39.03,39.03,-0.0,99.1,0.48,-25.79,19.03
823,8.13,8.13,-0.0,38.1,0.6,-25.09,18.87
824,43.32,43.32,-0.0,97.95,0.58,-10.45,14.73
825,32.15,32.15,-0.0,4.98,0.58,-182.73,62.75
826,34.97,34.97,-0.0,55.18,0.58,-91.82,39.02
827,22.94,22.94,-0.0,59.81,0.32,-26.13,19.11
828,15.14,15.14,-0.0,31.65,0.57,-25.77,19.03
829,25.9,25.9,-0.0,31.49,0.33,-26.16,19.12
830,26.13,26.13,-0.0,45.0,0.84,-25.41,18.94
831,13.3,13.3,-0.0,47.33,0.36,-81.66,42.74
832,19.13,19.13,-0.0,63.92,0.73,-25.95,19.07
833,30.16,30.16,-0.0,15.31,0.5,-174.3,62.06
834,6.03,6.03,-0.0,73.74,0.31,-25.61,18.99
835,37.33,37.33,-0.0,97.08,0.47,-25.77,19.03
836,21.02,20.48,-0.0,67.45,0.45,-25.52,18.97
837,10.52,10.52,-0.0,56.08,0.5,-25.65,19.0
838,35.7,35.7,-0.0,7.62,0.47,-143.84,54.32
839,22.08,21.52,-0.0,79.36,0.57,-21.04,17.86
840,10.37,10.37,-0.0,80.08,0.65,-21.52,17.98
841,17.16,17.16,-0.0,88.95,0.53,-25.8,19.04
842,20.7,20.7,-0.0,99.39,0.65,-25.99,19.08
843,39.22,39.22,-0.0,90.55,0.66,-25.61,18.99
844,6.71,6.71,-0.0,82.61,0.42,-19.8,17.53
845,39.25,39.25,-0.0,36.62,0.33,-67.81,35.92
846,9.6,9.6,-0.0,65.31,0.74,-26.09,19.1
847,17.41,17.41,-0.0,59.65,0.6,-26.04,19.09
848,8.44,8.44,-0.0,5.26,0.35,-25.68,19.01
849,26.2,26.2,-0.0,83.53,0.68,-25.15,18.88
850,32.56,32.56,-0.0,22.29,0.61,-138.63,53.83
851,10.38,10.38,-0.0,13.6,0.39,-25.52,18.97
852,41.58,41.58,-0.0,61.01,0.48,-20.12,22.6
853,18.04,18.04,-0.0,52.86,0.44,-25.88,19.06
854,14.27,14.27,-0.0,57.73,0.31,-26.21,19.13
855,9.71,9.71,-0.0,15.51,0.78,-24.84,18.81
856,42.57,42.57,-0.0,24.87,0.36,-46.39,32.77
857,22.09,22.09,-0.0,21.78,0.59,-25.63,19.0
858,41.39,40.63,-0.0,36.4,0.51,-31.12,30.2
859,27.74,27.74,-0.0,96.71,0.75,-25.04,18.85
860,22.48,22.48,-0.0,82.96,0.6,-21.24,17.91
861,15.91,15.91,-0.0,34.69,0.64,-25.56,18.98
862,39.51,39.51,-0.0,86.52,0.48,-26.09,19.1
863,16.69,16.69,-0.0,88.5,0.42,-25.7,19.01
864,29.98,29.98,-0.0,24.48,0.56,-195.91,58.86
865,9.76,9.76,-0.0,7.55,0.6,-25.54,18.97
866,16.41,15.97,-0.0,13.14,0.8,-25.62,18.99
867,19.09,18.58,-0.0,64.36,0.67,-25.97,19.07
868,29.02,29.02,-0.0,9.54,0.64,-214.95,65.28
869,41.81,41.05,-0.0,42.32,0.67,-51.76,28.69
870,30.92,30.92,-0.0,42.99,0.28,-107.61,45.7
871,26.23,26.23,-0.0,39.63,0.31,-25.87,19.05
872,40.75,40.75,-0.0,88.7,0.4,-25.64,19.0
873,24.58,24.58,-0.0,62.41,0.34,-25.91,19.06
874,24.05,23.46,-0.0,18.92,0.43,-261.84,68.73
875,43.75,43.75,-0.0,63.01,0.23,-15.26,16.26
876,19.27,19.27,-0.0,12.18,0.56,-25.79,19.03
877,20.27,20.27,-0.0,67.84,0.67,-26.15,19.12
878,33.65,33.65,-0.0,62.44,0.41,-26.05,19.09
879,14.54,14.54,-0.0,64.16,0.3,-24.83,18.8
880,8.95,8.95,-0.0,50.62,0.25,-26.15,19.12
